Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2006-05-21,21,0,21,0,0
2006-05-28,21,0,23,0,0
2006-06-04,21,0,24,0,0
2006-06-11,26,0,26,0,0
2006-06-18,26,0,28,0,0
2006-06-25,29,0,29,0,0
2006-07-02,29,0,27,0,0
2006-07-09,0,0,27,29,0
2006-07-16,0,0,27,0,0
2006-07-23,0,0,23,0,0
2006-07-30,0,0,23,0,0
2006-08-06,0,0,20,0,0
2006-08-13,0,0,20,0,0
2006-08-20,21,0,21,0,0
2006-08-27,21,0,0,0,0
2006-09-03,21,0,0,0,0
2006-09-10,21,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,18,0,18,0,0
2006-11-19,16,0,17,0,0
2006-11-26,0,0,17,0,0
2006-12-03,0,0,17,0,0
2006-12-10,0,0,17,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,26,0,0
2007-01-14,0,0,20,0,0
2007-01-21,0,0,22,0,0
2007-01-28,0,0,21,0,0
2007-02-04,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-18,0,0,0,0,0
2007-02-25,0,0,0,0,0
2007-03-04,19,0,0,0,0
2007-03-11,26,0,20,0,0
2007-03-18,34,0,20,0,0
2007-03-25,41,0,20,0,0
2007-04-01,49,0,20,24,0
2007-04-08,19,0,20,0,0
2007-04-15,19,0,57,0,0
2007-04-22,19,0,19,0,0
2007-04-29,22,0,23,0,0
2007-05-06,26,0,27,0,0
2007-05-13,15,0,30,0,0
2007-05-20,15,0,23,0,0
2007-05-27,15,0,23,0,0
2007-06-03,50,0,17,0,0
2007-06-10,16,0,35,0,0
2007-06-17,17,0,34,0,0
2007-06-24,17,0,34,0,0
2007-07-01,17,0,0,0,0
2007-07-08,17,0,0,0,0
2007-07-15,17,0,0,0,0
2007-07-22,17,0,0,0,0
2007-07-29,17,0,0,0,0
2007-08-05,14,0,0,0,0
2007-08-12,14,0,15,0,0
2007-08-19,14,0,14,0,0
2007-08-26,14,0,13,0,0
2007-09-02,13,0,13,0,0
2007-09-09,13,0,13,0,0
2007-09-16,40,0,14,0,0
2007-09-23,13,0,13,0,0
2007-09-30,13,0,14,0,0
2007-10-07,29,0,15,0,0
2007-10-14,13,0,29,0,0
2007-10-21,13,0,13,0,0
2007-10-28,14,0,13,0,0
2007-11-04,14,0,13,0,0
2007-11-11,25,0,12,0,0
2007-11-18,14,0,15,0,0
2007-11-25,14,0,18,12,0
2007-12-02,14,0,13,0,0
2007-12-09,14,0,13,0,0
2007-12-16,15,0,13,0,0
2007-12-23,17,0,13,0,0
2007-12-30,68,0,13,0,0
2008-01-06,20,0,13,0,0
2008-01-13,100,0,18,0,0
2008-01-20,51,0,23,0,0
2008-01-27,20,0,28,0,0
2008-02-03,39,0,12,0,0
2008-02-10,29,0,12,0,0
2008-02-17,11,0,14,0,0
2008-02-24,35,0,17,0,0
2008-03-02,11,0,19,0,0
2008-03-09,11,0,22,0,0
2008-03-16,11,0,13,0,0
2008-03-23,11,0,11,0,0
2008-03-30,24,0,12,0,0
2008-04-06,13,0,13,13,0
2008-04-13,13,0,13,0,0
2008-04-20,13,0,13,0,0
2008-04-27,15,0,13,0,0
2008-05-04,28,0,14,0,0
2008-05-11,14,0,14,0,0
2008-05-18,41,0,14,0,0
2008-05-25,12,0,12,0,0
2008-06-01,14,0,13,0,0
2008-06-08,13,0,12,0,0
2008-06-15,12,0,12,0,0
2008-06-22,12,0,12,0,0
2008-06-29,12,0,18,0,0
2008-07-06,12,0,25,0,0
2008-07-13,12,0,13,0,0
2008-07-20,12,0,13,0,0
2008-07-27,12,0,12,0,0
2008-08-03,23,0,12,0,0
2008-08-10,24,0,0,0,0
2008-08-17,12,0,0,0,0
2008-08-24,34,0,0,0,0
2008-08-31,12,0,0,0,0
2008-09-07,14,0,0,0,0
2008-09-14,13,0,20,0,0
2008-09-21,13,0,13,0,0
2008-09-28,13,0,26,0,0
2008-10-05,13,0,13,0,0
2008-10-12,13,0,13,0,0
2008-10-19,13,0,11,0,0
2008-10-26,14,0,11,0,0
2008-11-02,14,0,12,0,0
2008-11-09,13,0,12,0,0
2008-11-16,13,0,12,0,0
2008-11-23,13,0,13,0,0
2008-11-30,12,0,0,0,0
2008-12-07,13,0,0,0,0
2008-12-14,13,0,0,0,0
2008-12-21,16,0,0,0,0
2008-12-28,19,0,0,0,0
2009-01-04,22,0,0,0,0
2009-01-11,24,0,12,0,0
2009-01-18,24,0,13,0,0
2009-01-25,25,0,12,0,0
2009-02-01,25,0,12,0,0
2009-02-08,12,0,13,0,0
2009-02-15,13,0,15,0,0
2009-02-22,15,0,16,0,0
2009-03-01,11,0,11,0,0
2009-03-08,11,0,11,0,0
2009-03-15,17,0,11,11,0
2009-03-22,11,0,11,0,0
2009-03-29,11,0,11,0,0
2009-04-05,13,0,11,0,0
2009-04-12,20,0,11,0,0
2009-04-19,26,0,23,0,0
2009-04-26,33,0,11,0,0
2009-05-03,11,0,11,0,0
2009-05-10,11,0,11,0,0
2009-05-17,11,0,11,0,0
2009-05-24,11,0,24,0,0
2009-05-31,12,0,13,0,0
2009-06-07,13,0,13,13,0
2009-06-14,11,0,11,0,0
2009-06-21,12,0,12,0,0
2009-06-28,12,0,12,0,0
2009-07-05,12,0,12,0,0
2009-07-12,15,0,12,0,0
2009-07-19,18,0,12,0,0
2009-07-26,21,0,11,0,0
2009-08-02,23,0,11,0,0
2009-08-09,23,0,11,0,0
2009-08-16,17,0,11,0,0
2009-08-23,17,0,11,0,0
2009-08-30,17,0,11,0,0
2009-09-06,20,0,0,0,0
2009-09-13,11,0,0,0,0
2009-09-20,12,0,0,0,0
2009-09-27,13,0,0,0,0
2009-10-04,13,0,0,0,0
2009-10-11,13,0,14,0,0
2009-10-18,13,0,13,0,0
2009-10-25,13,0,13,0,0
2009-11-01,13,0,14,0,0
2009-11-08,13,0,13,0,0
2009-11-15,13,0,14,0,0
2009-11-22,13,0,14,0,0
2009-11-29,13,0,14,0,0
2009-12-06,14,0,15,0,0
2009-12-13,0,0,17,0,0
2009-12-20,0,0,19,0,0
2009-12-27,0,0,39,0,0
2010-01-03,70,0,0,0,0
2010-01-10,34,0,0,0,0
2010-01-17,34,0,0,0,0
2010-01-24,56,0,0,0,0
2010-01-31,78,0,0,0,0
2010-02-07,100,0,0,0,0
2010-02-14,30,0,0,0,0
2010-02-21,30,0,0,0,0
2010-02-28,35,0,0,0,0
2010-03-07,39,0,28,0,0
2010-03-14,43,0,29,0,0
2010-03-21,40,0,29,0,0
2010-03-28,35,0,30,0,0
2010-04-04,31,0,30,31,0
2010-04-11,45,0,0,0,0
2010-04-18,32,0,0,0,0
2010-04-25,49,0,0,0,0
2010-05-02,67,0,0,0,0
2010-05-09,32,0,0,0,0
2010-05-16,32,0,32,0,0
2010-05-23,34,0,32,0,0
2010-05-30,35,0,41,0,0
2010-06-06,35,0,49,0,0
2010-06-13,35,0,31,0,0
2010-06-20,65,0,31,0,0
2010-06-27,39,0,32,0,0
2010-07-04,33,0,32,0,0
2010-07-11,33,0,32,0,0
2010-07-18,32,0,32,0,0
2010-07-25,34,0,33,0,0
2010-08-01,32,0,31,0,0
2010-08-08,29,0,31,0,0
2010-08-15,29,0,30,0,0
2010-08-22,29,0,0,0,0
2010-08-29,32,0,0,0,0
2010-09-05,35,0,0,0,0
2010-09-12,27,0,0,30,0
2010-09-19,27,0,0,0,0
2010-09-26,27,0,28,0,0
2010-10-03,27,0,45,0,0
2010-10-10,31,0,62,0,0
2010-10-17,27,0,27,0,0
2010-10-24,55,0,29,0,0
2010-10-31,58,0,31,0,0
2010-11-07,49,0,27,0,0
2010-11-14,49,0,27,0,0
2010-11-21,32,0,28,0,0
2010-11-28,32,0,31,0,0
2010-12-05,32,0,31,0,0
2010-12-12,47,0,32,0,0
2010-12-19,11,0,41,0,0
2010-12-26,11,0,12,0,0
2011-01-02,11,0,12,0,0
2011-01-09,13,0,6,0,0
2011-01-16,12,0,5,10,0
2011-01-23,9,0,5,5,0
2011-01-30,19,0,5,5,0
2011-02-06,16,0,7,5,0
2011-02-13,16,0,8,5,0
2011-02-20,20,0,11,5,0
2011-02-27,26,0,11,5,0
2011-03-06,13,0,16,7,0
2011-03-13,24,0,5,8,0
2011-03-20,12,0,7,9,0
2011-03-27,27,0,13,10,0
2011-04-03,13,0,8,10,0
2011-04-10,33,0,5,10,0
2011-04-17,10,0,6,10,0
2011-04-24,24,0,5,10,0
2011-05-01,26,0,5,5,0
2011-05-08,35,0,10,5,0
2011-05-15,35,0,10,5,0
2011-05-22,15,0,7,5,0
2011-05-29,22,0,5,5,0
2011-06-05,21,0,5,5,0
2011-06-12,29,0,8,5,0
2011-06-19,22,0,6,6,0
2011-06-26,13,0,6,5,0
2011-07-03,10,0,5,5,0
2011-07-10,20,0,8,4,0
2011-07-17,15,0,5,4,0
2011-07-24,13,0,7,4,0
2011-07-31,13,0,5,4,0
2011-08-07,12,0,5,4,0
2011-08-14,18,0,5,0,0
2011-08-21,14,0,4,0,0
2011-08-28,12,0,7,0,0
2011-09-04,10,0,5,0,0
2011-09-11,15,0,6,0,0
2011-09-18,23,0,6,4,0
2011-09-25,9,0,8,7,0
2011-10-02,11,0,8,9,0
2011-10-09,12,0,4,11,0
2011-10-16,11,0,8,13,0
2011-10-23,10,0,11,4,0
2011-10-30,11,0,5,4,0
2011-11-06,14,0,9,4,0
2011-11-13,19,0,4,4,0
2011-11-20,13,0,8,4,0
2011-11-27,14,0,4,4,0
2011-12-04,15,0,4,4,0
2011-12-11,9,0,4,4,0
2011-12-18,9,0,5,4,0
2011-12-25,10,0,10,4,0
2012-01-01,13,0,4,4,0
2012-01-08,10,0,4,4,0
2012-01-15,10,0,4,4,0
2012-01-22,10,0,4,4,0
2012-01-29,8,0,12,4,0
2012-02-05,8,0,8,0,0
2012-02-12,10,0,4,0,0
2012-02-19,12,0,8,0,0
2012-02-26,17,0,8,0,0
2012-03-04,22,0,4,0,0
2012-03-11,24,0,7,0,0
2012-03-18,18,0,4,0,0
2012-03-25,14,0,4,0,0
2012-04-01,22,0,5,0,0
2012-04-08,8,0,4,0,0
2012-04-15,18,0,4,0,0
2012-04-22,21,0,8,0,0
2012-04-29,26,0,17,0,0
2012-05-06,10,0,4,0,0
2012-05-13,16,0,5,8,0
2012-05-20,23,0,4,4,0
2012-05-27,28,0,8,4,0
2012-06-03,27,0,10,4,0
2012-06-10,22,0,12,4,0
2012-06-17,16,0,5,8,0
2012-06-24,16,0,4,4,0
2012-07-01,15,0,4,4,0
2012-07-08,21,0,4,4,0
2012-07-15,9,0,6,4,0
2012-07-22,14,0,6,4,0
2012-07-29,9,0,4,4,0
2012-08-05,12,0,8,4,0
2012-08-12,9,0,8,4,0
2012-08-19,19,0,4,4,0
2012-08-26,12,0,4,4,0
2012-09-02,14,0,4,4,0
2012-09-09,17,0,8,4,0
2012-09-16,13,0,10,4,0
2012-09-23,12,0,4,4,0
2012-09-30,30,0,4,4,0
2012-10-07,12,0,4,4,0
2012-10-14,10,0,4,4,0
2012-10-21,22,0,7,4,0
2012-10-28,19,0,4,4,0
2012-11-04,21,0,4,4,0
2012-11-11,10,0,4,4,0
2012-11-18,21,0,5,4,0
2012-11-25,23,0,3,4,0
2012-12-02,6,0,4,4,0
2012-12-09,17,0,7,4,0
2012-12-16,10,0,4,4,0
2012-12-23,28,0,4,4,0
2012-12-30,20,0,4,4,0
2013-01-06,16,0,5,5,0
2013-01-13,41,0,5,5,0
2013-01-20,30,0,6,11,0
2013-01-27,32,0,7,0,0
2013-02-03,22,0,8,0,0
2013-02-10,17,0,5,0,0
2013-02-17,27,0,5,0,0
2013-02-24,26,0,5,0,0
2013-03-03,34,0,10,0,0
2013-03-10,18,0,5,0,0
2013-03-17,25,0,13,5,0
2013-03-24,23,0,6,0,0
2013-03-31,33,0,6,0,0
2013-04-07,39,0,7,0,0
2013-04-14,73,0,5,0,0
2013-04-21,40,0,5,0,0
2013-04-28,31,0,5,5,0
2013-05-05,27,0,5,10,0
2013-05-12,37,0,7,5,0
2013-05-19,50,0,8,5,0
2013-05-26,32,0,10,5,0
2013-06-02,48,0,9,5,0
2013-06-09,33,0,9,5,0
2013-06-16,47,0,5,5,0
2013-06-23,19,0,5,5,0
2013-06-30,41,0,10,5,0
2013-07-07,24,0,5,5,0
2013-07-14,22,0,5,5,0
2013-07-21,27,0,5,5,0
2013-07-28,22,0,5,5,0
2013-08-04,21,0,5,5,0
2013-08-11,25,0,5,5,0
2013-08-18,25,0,5,5,0
2013-08-25,39,0,6,5,0
2013-09-01,29,0,8,5,0
2013-09-08,51,0,9,4,0
2013-09-15,30,0,5,4,0
2013-09-22,18,0,4,4,0
2013-09-29,31,0,4,4,0
2013-10-06,29,0,5,4,0
2013-10-13,29,0,4,4,0
2013-10-20,27,0,4,5,0
2013-10-27,20,0,13,4,0
2013-11-03,24,0,4,4,0
2013-11-10,23,0,5,0,0
2013-11-17,17,0,4,0,0
2013-11-24,11,0,4,0,0
2013-12-01,15,0,4,0,0
2013-12-08,31,0,5,0,0
2013-12-15,18,0,5,0,0
2013-12-22,19,0,6,0,0
2013-12-29,16,0,5,0,0
2014-01-05,22,0,4,0,0
2014-01-12,20,0,4,4,0
2014-01-19,20,0,4,4,0
2014-01-26,38,0,4,4,0
2014-02-02,22,0,4,4,0
2014-02-09,9,0,7,4,0
2014-02-16,26,0,4,4,0
2014-02-23,38,0,9,4,0
2014-03-02,18,0,5,4,0
2014-03-09,21,0,4,4,0
2014-03-16,27,0,4,4,0
2014-03-23,38,0,4,4,0
2014-03-30,16,0,4,4,0
2014-04-06,33,0,4,4,0
2014-04-13,35,0,4,4,0
2014-04-20,28,0,4,4,0
2014-04-27,30,0,4,4,0
2014-05-04,21,0,5,4,0
2014-05-11,40,0,6,4,0
2014-05-18,36,0,8,4,0
2014-05-25,28,0,5,4,0
2014-06-01,15,0,5,4,0
2014-06-08,30,0,5,7,0
2014-06-15,22,0,5,10,0
2014-06-22,51,0,5,5,0
2014-06-29,30,0,5,5,0
2014-07-06,34,0,6,4,0
2014-07-13,28,0,6,4,0
2014-07-20,17,0,4,4,0
2014-07-27,19,0,4,4,0
2014-08-03,32,0,5,5,0
2014-08-10,32,0,4,5,0
2014-08-17,36,0,4,5,0
2014-08-24,30,0,4,5,0
2014-08-31,30,0,9,5,0
2014-09-07,29,0,4,5,0
2014-09-14,35,0,4,0,0
2014-09-21,30,0,4,0,0
2014-09-28,30,0,4,0,0
2014-10-05,13,0,4,0,0
2014-10-12,34,0,4,0,0
2014-10-19,49,0,4,4,0
2014-10-26,23,0,4,4,0
2014-11-02,42,0,4,4,0
2014-11-09,17,0,4,4,0
2014-11-16,30,0,9,4,0
2014-11-23,37,0,12,4,0
2014-11-30,32,0,8,4,0
2014-12-07,39,0,4,4,0
2014-12-14,36,0,9,4,0
2014-12-21,33,0,4,4,0
2014-12-28,28,0,4,4,0
2015-01-04,26,0,4,4,0
2015-01-11,37,0,8,4,0
2015-01-18,39,0,4,6,0
2015-01-25,22,0,4,0,0
2015-02-01,38,0,4,0,0
2015-02-08,26,0,9,0,0
2015-02-15,48,0,5,0,0
2015-02-22,31,0,4,0,0
2015-03-01,47,0,4,0,0
2015-03-08,64,0,6,4,0
2015-03-15,79,0,5,4,0
2015-03-22,98,0,5,4,0
2015-03-29,100,0,5,4,0
2015-04-05,74,0,6,4,0
2015-04-12,94,0,9,4,0
2015-04-19,75,0,4,4,0
2015-04-26,83,0,4,4,0
2015-05-03,67,0,6,9,0
2015-05-10,83,0,8,4,0
2015-05-17,71,0,4,4,0
2015-05-24,35,0,6,4,0
2015-05-31,62,0,4,4,0
2015-06-07,44,0,4,4,0
2015-06-14,41,0,4,4,0
2015-06-21,39,0,3,7,0
2015-06-28,31,0,3,3,0
2015-07-05,40,0,3,3,0
2015-07-12,39,0,5,3,0
2015-07-19,34,0,3,4,0
2015-07-26,44,0,3,6,0
2015-08-02,35,0,3,7,0
2015-08-09,59,0,3,3,0
2015-08-16,30,0,3,3,0
2015-08-23,51,0,3,3,0
2015-08-30,33,0,3,3,0
2015-09-06,45,0,3,3,0
2015-09-13,45,0,3,3,0
2015-09-20,27,0,3,3,0
2015-09-27,21,0,6,3,0
2015-10-04,53,0,10,3,0
2015-10-11,31,0,3,7,0
2015-10-18,36,0,3,6,0
2015-10-25,40,0,4,3,0
2015-11-01,31,0,5,3,0
2015-11-08,42,0,6,3,0
2015-11-15,39,0,9,3,0
2015-11-22,45,0,3,3,0
2015-11-29,35,0,3,3,0
2015-12-06,42,0,3,6,0
2015-12-13,40,0,3,7,0
2015-12-20,33,0,4,7,0
2015-12-27,49,0,4,8,0
2016-01-03,48,0,0,4,0
2016-01-10,51,0,3,3,0
2016-01-17,53,0,3,3,0
2016-01-24,56,0,3,7,0
2016-01-31,81,0,3,3,0
2016-02-07,53,0,4,3,0
2016-02-14,63,0,3,3,0
2016-02-21,74,0,3,4,0
2016-02-28,86,0,3,5,0
2016-03-06,69,0,3,3,0
2016-03-13,82,0,3,3,0
2016-03-20,76,0,3,3,0
2016-03-27,90,0,3,7,0
2016-04-03,77,0,5,3,0
2016-04-10,100,0,3,6,0
2016-04-17,97,0,5,5,0
2016-04-24,88,0,6,3,0
2016-05-01,92,0,6,3,0
2016-05-08,76,0,6,3,0
2016-05-15,68,0,6,3,0
2016-05-22,80,0,5,3,0
2016-05-29,61,0,6,4,0
2016-06-05,45,0,8,6,0
2016-06-12,49,0,9,6,0
2016-06-19,52,0,6,6,0
2016-06-26,48,0,3,3,0
2016-07-03,43,0,4,3,0
2016-07-10,48,0,4,3,0
2016-07-17,37,0,5,5,0
2016-07-24,39,0,3,6,0
2016-07-31,62,0,3,3,0
2016-08-07,42,0,3,6,0
2016-08-14,48,0,3,3,0
2016-08-21,35,0,6,3,0
2016-08-28,34,0,3,3,0
2016-09-04,43,0,3,3,0
2016-09-11,54,0,3,3,0
2016-09-18,56,0,3,3,0
2016-09-25,47,0,3,4,0
2016-10-02,50,0,3,6,0
2016-10-09,36,0,3,3,0
2016-10-16,69,0,3,3,0
2016-10-23,41,0,4,8,0
2016-10-30,32,0,5,5,0
