Date,dor nos ossos,tontura,vomito,aumento do tamanho do baco,aumento do tamanho do figado
2007-02-11,0,43,76,0,0
2007-02-18,0,46,32,0,0
2007-02-25,0,35,32,0,0
2007-03-04,0,32,32,0,0
2007-03-11,0,32,32,0,0
2007-03-18,0,32,34,0,0
2007-03-25,0,32,35,0,0
2007-04-01,0,50,37,0,0
2007-04-08,0,68,33,0,0
2007-04-15,0,32,33,0,0
2007-04-22,0,33,49,0,0
2007-04-29,0,33,66,0,0
2007-05-06,0,28,29,0,0
2007-05-13,0,28,27,0,0
2007-05-20,0,28,27,0,0
2007-05-27,0,28,27,0,0
2007-06-03,0,29,28,0,0
2007-06-10,0,29,28,0,0
2007-06-17,0,29,29,0,0
2007-06-24,0,30,30,0,0
2007-07-01,0,30,0,0,0
2007-07-08,0,30,0,0,0
2007-07-15,0,38,0,0,0
2007-07-22,0,45,0,0,0
2007-07-29,0,25,0,0,0
2007-08-05,0,25,0,0,0
2007-08-12,0,25,0,0,0
2007-08-19,0,25,26,0,0
2007-08-26,0,26,27,0,0
2007-09-02,0,26,33,0,0
2007-09-09,0,26,39,0,0
2007-09-16,0,26,46,0,0
2007-09-23,0,27,52,0,0
2007-09-30,0,27,55,0,0
2007-10-07,0,29,59,0,0
2007-10-14,0,30,62,0,0
2007-10-21,0,30,66,0,0
2007-10-28,0,30,29,0,0
2007-11-04,0,29,0,0,0
2007-11-11,0,29,0,0,0
2007-11-18,0,29,0,0,0
2007-11-25,0,29,0,0,0
2007-12-02,0,31,0,0,0
2007-12-09,0,33,32,0,0
2007-12-16,0,34,34,0,0
2007-12-23,0,39,37,0,0
2007-12-30,0,44,40,0,0
2008-01-06,0,49,32,0,0
2008-01-13,0,64,32,0,0
2008-01-20,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-02-03,0,0,0,0,0
2008-02-10,0,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,30,0,0
2008-03-09,0,0,30,0,0
2008-03-16,0,0,36,0,0
2008-03-23,0,29,42,0,0
2008-03-30,0,35,48,0,0
2008-04-06,0,41,55,0,0
2008-04-13,0,46,61,0,0
2008-04-20,0,0,32,0,0
2008-04-27,0,0,30,0,0
2008-05-04,0,0,30,0,0
2008-05-11,0,0,30,0,0
2008-05-18,0,0,30,0,0
2008-05-25,0,0,29,0,0
2008-06-01,0,0,0,0,0
2008-06-08,0,59,0,0,0
2008-06-15,0,32,0,0,0
2008-06-22,0,47,0,0,0
2008-06-29,0,0,0,0,0
2008-07-06,0,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-27,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,43,0,0
2008-08-17,0,0,44,0,0
2008-08-24,0,0,44,0,0
2008-08-31,0,87,43,0,0
2008-09-07,0,45,43,0,0
2008-09-14,0,45,43,0,0
2008-09-21,0,46,43,0,0
2008-09-28,0,46,44,0,0
2008-10-05,0,39,44,0,0
2008-10-12,0,39,44,0,0
2008-10-19,0,39,44,0,0
2008-10-26,0,39,44,0,0
2008-11-02,0,47,44,0,0
2008-11-09,0,44,44,0,0
2008-11-16,0,44,44,0,0
2008-11-23,0,68,45,0,0
2008-11-30,0,92,46,0,0
2008-12-07,0,49,47,0,0
2008-12-14,0,49,49,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-18,0,0,0,0,0
2009-01-25,0,49,49,0,0
2009-02-01,0,47,0,0,0
2009-02-08,0,47,0,0,0
2009-02-15,0,47,0,0,0
2009-02-22,0,43,0,0,0
2009-03-01,0,43,0,0,0
2009-03-08,0,43,0,0,0
2009-03-15,0,43,0,0,0
2009-03-22,0,43,43,0,0
2009-03-29,0,41,39,0,0
2009-04-05,0,41,39,0,0
2009-04-12,0,41,39,0,0
2009-04-19,0,41,39,0,0
2009-04-26,0,39,39,0,0
2009-05-03,0,39,39,0,0
2009-05-10,0,39,39,0,0
2009-05-17,0,37,36,0,0
2009-05-24,0,0,36,0,0
2009-05-31,0,0,81,0,0
2009-06-07,0,0,48,0,0
2009-06-14,0,0,48,0,0
2009-06-21,0,0,48,0,0
2009-06-28,0,0,48,0,0
2009-07-05,0,0,48,0,0
2009-07-12,0,0,47,0,0
2009-07-19,0,0,42,0,0
2009-07-26,0,0,42,0,0
2009-08-02,0,0,42,0,0
2009-08-09,0,0,0,0,0
2009-08-16,0,0,0,0,0
2009-08-23,0,0,0,0,0
2009-08-30,0,38,0,0,0
2009-09-06,0,51,0,0,0
2009-09-13,0,63,0,0,0
2009-09-20,0,75,38,0,0
2009-09-27,0,88,39,0,0
2009-10-04,0,100,41,0,0
2009-10-11,0,45,0,0,0
2009-10-18,0,0,0,0,0
2009-10-25,0,0,0,0,0
2009-11-01,0,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-15,0,0,40,0,0
2009-11-22,0,80,60,0,0
2009-11-29,0,0,79,0,0
2009-12-06,0,0,41,0,0
2009-12-13,0,0,45,0,0
2009-12-20,0,0,50,0,0
2009-12-27,0,0,54,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,39,0,0
2010-01-17,0,0,57,0,0
2010-01-24,0,36,37,0,0
2010-01-31,0,49,74,0,0
2010-02-07,0,47,39,0,0
2010-02-14,0,47,70,0,0
2010-02-21,0,37,37,0,0
2010-02-28,0,54,36,0,0
2010-03-07,0,36,36,0,0
2010-03-14,0,34,35,0,0
2010-03-21,0,35,35,0,0
2010-03-28,0,35,35,0,0
2010-04-04,0,35,36,0,0
2010-04-11,0,35,37,0,0
2010-04-18,0,37,38,0,0
2010-04-25,0,36,36,0,0
2010-05-02,0,36,36,0,0
2010-05-09,0,36,37,0,0
2010-05-16,0,36,37,0,0
2010-05-23,0,36,37,0,0
2010-05-30,0,37,38,0,0
2010-06-06,0,38,38,0,0
2010-06-13,0,40,48,0,0
2010-06-20,0,41,58,0,0
2010-06-27,0,42,68,0,0
2010-07-04,0,58,78,0,0
2010-07-11,0,39,40,0,0
2010-07-18,0,39,39,0,0
2010-07-25,0,39,39,0,0
2010-08-01,0,39,39,0,0
2010-08-08,0,37,39,0,0
2010-08-15,0,37,37,0,0
2010-08-22,0,37,37,0,0
2010-08-29,0,37,37,0,0
2010-09-05,0,37,37,0,0
2010-09-12,0,37,37,0,0
2010-09-19,0,37,37,0,0
2010-09-26,0,38,74,0,0
2010-10-03,0,39,39,0,0
2010-10-10,0,40,39,0,0
2010-10-17,0,39,58,0,0
2010-10-24,0,39,76,0,0
2010-10-31,0,38,41,0,0
2010-11-07,0,38,41,0,0
2010-11-14,0,38,41,0,0
2010-11-21,0,38,74,0,0
2010-11-28,0,38,38,0,0
2010-12-05,0,39,61,0,0
2010-12-12,0,41,41,0,0
2010-12-19,0,100,50,0,0
2010-12-26,0,11,14,0,0
2011-01-02,0,11,14,0,0
2011-01-09,0,17,10,0,0
2011-01-16,0,10,11,0,0
2011-01-23,0,11,17,0,0
2011-01-30,0,20,20,0,0
2011-02-06,0,7,18,0,0
2011-02-13,0,13,9,0,0
2011-02-20,0,16,9,0,0
2011-02-27,0,13,11,0,0
2011-03-06,0,26,23,0,0
2011-03-13,0,10,19,0,0
2011-03-20,0,14,16,0,0
2011-03-27,0,14,16,0,0
2011-04-03,0,12,19,0,0
2011-04-10,0,19,18,0,0
2011-04-17,0,15,20,0,0
2011-04-24,0,12,10,0,0
2011-05-01,0,8,16,0,0
2011-05-08,0,12,19,0,0
2011-05-15,0,10,26,0,0
2011-05-22,0,14,10,0,0
2011-05-29,0,20,14,0,0
2011-06-05,0,14,16,0,0
2011-06-12,0,12,14,0,0
2011-06-19,0,7,9,0,0
2011-06-26,0,12,14,0,0
2011-07-03,0,8,13,0,0
2011-07-10,0,17,11,0,0
2011-07-17,0,6,16,0,0
2011-07-24,0,22,16,0,0
2011-07-31,0,8,13,0,0
2011-08-07,0,22,19,0,0
2011-08-14,0,13,11,0,0
2011-08-21,0,21,16,0,0
2011-08-28,0,12,17,0,0
2011-09-04,0,16,8,0,0
2011-09-11,0,18,15,0,0
2011-09-18,0,21,12,0,0
2011-09-25,0,10,16,0,0
2011-10-02,0,11,10,0,0
2011-10-09,0,12,14,0,0
2011-10-16,0,12,14,0,0
2011-10-23,0,12,10,0,0
2011-10-30,0,17,16,0,0
2011-11-06,0,20,10,0,0
2011-11-13,0,9,16,0,0
2011-11-20,0,12,10,0,0
2011-11-27,0,8,12,0,0
2011-12-04,0,17,15,0,0
2011-12-11,0,11,19,0,0
2011-12-18,0,17,22,0,0
2011-12-25,0,14,33,0,0
2012-01-01,0,8,25,0,0
2012-01-08,0,11,16,0,0
2012-01-15,0,18,17,0,0
2012-01-22,0,9,14,0,0
2012-01-29,0,16,14,0,0
2012-02-05,0,24,18,0,0
2012-02-12,0,18,20,0,0
2012-02-19,0,17,26,0,0
2012-02-26,0,21,20,0,0
2012-03-04,0,11,14,0,0
2012-03-11,0,17,12,0,0
2012-03-18,0,22,25,0,0
2012-03-25,0,13,18,0,0
2012-04-01,0,10,20,0,0
2012-04-08,0,14,26,0,0
2012-04-15,0,18,17,0,0
2012-04-22,0,16,19,0,0
2012-04-29,0,22,19,0,0
2012-05-06,0,12,22,0,0
2012-05-13,0,15,25,0,0
2012-05-20,0,16,14,0,0
2012-05-27,0,9,16,0,0
2012-06-03,0,19,14,0,0
2012-06-10,0,9,14,0,0
2012-06-17,0,17,19,0,0
2012-06-24,0,16,15,0,0
2012-07-01,0,16,11,0,0
2012-07-08,0,11,22,0,0
2012-07-15,0,17,16,0,0
2012-07-22,0,11,16,0,0
2012-07-29,0,19,18,0,0
2012-08-05,0,23,14,0,0
2012-08-12,0,15,17,0,0
2012-08-19,0,8,19,0,0
2012-08-26,0,29,18,0,0
2012-09-02,0,15,15,0,0
2012-09-09,0,16,16,0,0
2012-09-16,0,21,8,0,0
2012-09-23,0,17,13,0,0
2012-09-30,0,15,26,0,0
2012-10-07,0,10,25,0,0
2012-10-14,0,20,21,0,0
2012-10-21,0,20,16,0,0
2012-10-28,0,20,5,0,0
2012-11-04,0,21,16,0,0
2012-11-11,0,10,22,0,0
2012-11-18,0,16,8,0,0
2012-11-25,0,16,14,0,0
2012-12-02,0,10,18,0,0
2012-12-09,0,9,12,0,0
2012-12-16,0,17,18,0,0
2012-12-23,0,16,14,0,0
2012-12-30,0,25,24,0,0
2013-01-06,0,20,12,0,0
2013-01-13,0,31,27,0,0
2013-01-20,0,37,15,0,0
2013-01-27,0,32,21,0,0
2013-02-03,0,22,47,0,0
2013-02-10,0,24,63,0,0
2013-02-17,0,42,45,0,0
2013-02-24,0,30,37,0,0
2013-03-03,0,30,27,0,0
2013-03-10,0,63,21,0,0
2013-03-17,0,33,41,0,0
2013-03-24,0,32,20,0,0
2013-03-31,0,41,30,0,0
2013-04-07,0,55,44,0,0
2013-04-14,0,15,44,0,0
2013-04-21,0,33,48,0,0
2013-04-28,0,30,15,0,0
2013-05-05,0,26,38,0,0
2013-05-12,0,42,46,0,0
2013-05-19,0,15,19,0,0
2013-05-26,0,22,48,0,0
2013-06-02,0,61,68,0,0
2013-06-09,0,33,44,0,0
2013-06-16,0,12,50,0,0
2013-06-23,0,60,32,0,0
2013-06-30,0,37,26,0,0
2013-07-07,0,29,48,0,0
2013-07-14,0,30,22,0,0
2013-07-21,0,30,33,0,0
2013-07-28,0,30,41,0,0
2013-08-04,0,33,37,0,0
2013-08-11,0,15,44,0,0
2013-08-18,0,33,47,0,0
2013-08-25,0,26,22,0,0
2013-09-01,0,30,41,0,0
2013-09-08,0,29,25,0,0
2013-09-15,0,29,50,0,0
2013-09-22,0,64,36,0,0
2013-09-29,0,18,32,0,0
2013-10-06,0,33,36,0,0
2013-10-13,0,36,22,0,0
2013-10-20,0,47,32,0,0
2013-10-27,0,71,46,0,0
2013-11-03,0,39,32,0,0
2013-11-10,0,26,36,0,0
2013-11-17,0,50,23,0,0
2013-11-24,0,40,33,0,0
2013-12-01,0,44,30,0,0
2013-12-08,0,28,38,0,0
2013-12-15,0,25,25,0,0
2013-12-22,0,38,68,0,0
2013-12-29,0,21,76,0,0
2014-01-05,0,39,18,0,0
2014-01-12,0,25,42,0,0
2014-01-19,0,18,60,0,0
2014-01-26,0,24,31,0,0
2014-02-02,0,42,38,0,0
2014-02-09,0,62,53,0,0
2014-02-16,0,49,42,0,0
2014-02-23,0,30,20,0,0
2014-03-02,0,35,77,0,0
2014-03-09,0,57,27,0,0
2014-03-16,0,44,64,0,0
2014-03-23,0,37,40,0,0
2014-03-30,0,56,43,0,0
2014-04-06,0,33,43,0,0
2014-04-13,0,54,57,0,0
2014-04-20,0,37,37,0,0
2014-04-27,0,38,51,0,0
2014-05-04,0,39,48,0,0
2014-05-11,0,28,43,0,0
2014-05-18,0,48,45,0,0
2014-05-25,0,38,17,0,0
2014-06-01,0,20,37,0,0
2014-06-08,0,52,59,0,0
2014-06-15,0,31,31,0,0
2014-06-22,0,19,60,0,0
2014-06-29,0,37,60,0,0
2014-07-06,0,21,31,0,0
2014-07-13,0,47,67,0,0
2014-07-20,0,54,40,0,0
2014-07-27,0,46,23,0,0
2014-08-03,0,46,57,0,0
2014-08-10,0,40,23,0,0
2014-08-17,0,16,43,0,0
2014-08-24,0,53,40,0,0
2014-08-31,0,40,57,0,0
2014-09-07,0,43,30,0,0
2014-09-14,0,73,70,0,0
2014-09-21,0,70,53,0,0
2014-09-28,0,43,53,0,0
2014-10-05,0,58,48,0,0
2014-10-12,0,30,46,0,0
2014-10-19,0,33,43,0,0
2014-10-26,0,58,35,0,0
2014-11-02,0,43,30,0,0
2014-11-09,0,66,30,0,0
2014-11-16,0,13,33,0,0
2014-11-23,0,52,23,0,0
2014-11-30,0,32,65,0,0
2014-12-07,0,47,57,0,0
2014-12-14,0,47,37,0,0
2014-12-21,0,43,47,0,0
2014-12-28,0,51,95,0,0
2015-01-04,0,58,42,0,0
2015-01-11,0,43,68,0,0
2015-01-18,0,53,68,0,0
2015-01-25,0,53,66,0,0
2015-02-01,0,31,47,0,0
2015-02-08,0,52,61,0,0
2015-02-15,0,81,33,0,0
2015-02-22,0,55,52,0,0
2015-03-01,0,51,54,0,0
2015-03-08,0,72,42,0,0
2015-03-15,0,53,56,0,0
2015-03-22,0,75,47,0,0
2015-03-29,0,45,61,0,0
2015-04-05,0,43,83,0,0
2015-04-12,0,61,69,0,0
2015-04-19,0,40,65,0,0
2015-04-26,0,51,74,0,0
2015-05-03,0,52,63,0,0
2015-05-10,0,55,44,0,0
2015-05-17,0,51,72,0,0
2015-05-24,0,70,40,0,0
2015-05-31,0,50,26,0,0
2015-06-07,0,41,52,0,0
2015-06-14,0,61,28,0,0
2015-06-21,0,51,60,0,0
2015-06-28,0,47,55,0,0
2015-07-05,0,53,59,0,0
2015-07-12,0,51,57,0,0
2015-07-19,0,68,83,0,0
2015-07-26,0,38,46,0,0
2015-08-02,0,57,100,0,0
2015-08-09,0,67,36,0,0
2015-08-16,0,66,61,0,0
2015-08-23,0,58,39,0,0
2015-08-30,0,51,90,0,0
2015-09-06,0,74,83,0,0
2015-09-13,0,63,72,0,0
2015-09-20,0,60,32,0,0
2015-09-27,0,66,66,0,0
2015-10-04,0,76,56,0,0
2015-10-11,0,77,71,0,0
2015-10-18,0,41,65,0,0
2015-10-25,0,38,70,0,0
2015-11-01,0,71,54,0,0
2015-11-08,0,79,68,0,0
2015-11-15,0,60,38,0,0
2015-11-22,0,44,81,0,0
2015-11-29,0,54,59,0,0
2015-12-06,0,66,57,0,0
2015-12-13,0,52,46,0,0
2015-12-20,0,67,80,0,0
2015-12-27,0,60,86,0,0
2016-01-03,0,41,39,0,0
2016-01-10,0,29,33,0,0
2016-01-17,0,19,44,0,0
2016-01-24,0,40,62,0,0
2016-01-31,0,53,61,0,0
2016-02-07,0,56,100,0,0
2016-02-14,0,46,62,0,0
2016-02-21,0,58,72,0,0
2016-02-28,0,44,44,0,0
2016-03-06,0,30,63,0,0
2016-03-13,0,25,41,0,0
2016-03-20,0,30,26,0,0
2016-03-27,0,38,38,0,0
2016-04-03,0,42,32,0,0
2016-04-10,0,23,35,0,0
2016-04-17,0,17,39,0,0
2016-04-24,0,25,31,0,0
2016-05-01,0,42,37,0,0
2016-05-08,0,35,33,0,0
2016-05-15,0,47,28,0,0
2016-05-22,0,35,39,0,0
2016-05-29,0,41,37,0,0
2016-06-05,0,32,44,0,0
2016-06-12,0,33,37,0,0
2016-06-19,0,33,41,0,0
2016-06-26,0,32,34,0,0
2016-07-03,0,21,37,0,0
2016-07-10,0,27,31,0,0
2016-07-17,0,31,16,0,0
2016-07-24,0,39,35,0,0
2016-07-31,0,35,30,0,0
2016-08-07,0,33,34,0,0
2016-08-14,0,32,43,0,0
2016-08-21,0,36,31,0,0
2016-08-28,0,44,29,0,0
2016-09-04,0,35,42,0,0
2016-09-11,0,42,45,0,0
2016-09-18,0,22,31,0,0
2016-09-25,0,51,33,0,0
2016-10-02,0,32,32,0,0
2016-10-09,0,42,51,0,0
2016-10-16,0,39,36,0,0
2016-10-23,0,38,29,0,0
2016-10-30,0,45,28,0,0
2016-11-06,0,36,40,0,0
2016-11-13,0,39,40,0,0
2016-11-20,0,32,24,0,0
