VOMITO
AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0,-0,2,8,-2,-1,10,7,-5,-4,17,5,-7,-9,18,5,-8,-12,17,9,-8,-34,14,11,-8,-56,12,10,-5,-62,12,10,-4,-62,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12,10,-3,-61,12
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,3,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,4,2,4,2,2,2,4,5,4,2,2,2,4,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,5,3,2,3,3,2,2,2,2,3,2,2,1,1,2,3,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,2,6,5,34,34,33,45,23,60,43,34,34,21,20,22,52,34,30,20,41,20,61,60,27,20,46,30,42,20,32,32,38,29,28,43,25,33,58,38,25,18,24,19,31,18,44,28,26,24,44,43,47,29,58,32,43,49,49,18,31,63,36,37,61,60,45,28,17,17,42,28,33,50,38,24,35,26,37,50,38,61,36,29,17,39,54,40,51,34,40,29,71,82,17,35,53,70,35,35,35,30,23,35,48,30,54,20,68,25,50,17,40,35,20,41,33,33,49,35,43,61,27,34,39,17,61,26,50,45,51,34,38,48,40,74,97,100,34,62,70,24,46,58,42,42,49,28,38,44,27,35,27,36,32,44,37,62,32,62,72,42,48,48,77,81,100,69,59,39,28,23,57,16,54,56,38,55,49,48,44,36,65,77,40,37,54,37,63,26,50,37,42,32,66,55,16,70,37,21,32,40,35,88,-4,-2,46,-3,-1,43,-1,-3,48,-3,-2,43,-1,-1,38,1,-2,42,-3,-2,46,2,-4,29,1,-4,33,-1,-4,34,-0,-4,33,-1,-4,36,-2,-3,35,-2,-4,36,-1,-3,33,-3,-4,37,-3,-4,37,-3,-4,37,-3,-4,37,-3,-4,37,-3,-4,37,-3,-4,37,-3,-4,36,-2,-4,36,-2,-4,36,-2,-4,35,-2,-4,35,-2,-4,35,-2,-4,35,-2,-4,36,-3,-4,36,-3,-4,36,-3,-4,37,-3
AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,52,53,54,55,56,57,39,39,39,39,40,40,38,63,28,28,28,28,27,26,31,59,32,30,31,33,32,30,30,28,28,29,31,32,27,56,65,29,29,27,27,27,32,38,25,24,26,55,0,0,0,0,0,0,0,0,0,25,34,23,25,27,33,45,22,22,25,27,23,23,26,21,21,22,20,24,27,30,0,0,0,0,0,0,20,20,18,18,21,24,28,38,19,16,17,17,18,18,18,21,23,26,0,0,0,0,0,0,0,33,20,16,16,15,16,16,17,16,16,16,16,15,15,0,0,0,0,0,30,15,15,15,15,19,24,29,28,29,30,20,14,14,14,14,14,14,15,14,29,28,28,0,0,0,0,34,32,32,32,32,32,36,41,32,30,29,28,30,29,39,32,32,32,31,29,30,30,30,33,39,45,51,57,63,31,33,31,31,31,32,32,31,31,30,36,42,28,49,64,57,47,84,32,32,32,31,31,31,10,9,14,19,10,18,21,9,10,20,8,16,14,16,22,14,12,28,11,16,10,8,13,9,12,9,14,8,8,7,7,7,30,12,13,18,7,9,13,7,6,10,11,7,8,8,9,11,7,7,8,7,6,6,6,12,10,10,10,12,14,7,14,21,22,21,10,8,6,8,5,6,6,4,4,6,4,6,4,4,4,4,5,5,5,2,2,3,3,5,9,3,5,8,6,6,4,3,3,4,3,4,3,0,6,4,4,4,4,4,4,4,19,6,4,13,4,7,7,4,6,9,5,5,9,5,5,6,12,16,8,15,8,8,8,8,8,7,6,6,11,15,4,4,10,4,9,5,6,8,10,12,6,6,5,5,5,6,4,4,8,5,4,4,5,8,7,7,7,4,5,4,4,8,11,4,8,8,4,4,6,9,8,8,10,11,7,7,8,15,11,11,11,7,7,7,7,7,7,7,14,10,14,7,8,8,10,13,7,9,12,14,7,8,9,9,18,6,9,6,6,10,6,6,15,6,9,6,6,7,10,13,12,12,19,8,8,12,9,9,6,6,9,6,6,6,5,6,9,11,6,8,9,6,4,9,6,6,6,6,0,0,4,4,4,4,5,10,3,7,7,4,7,3,4,4,4,4,4,4,6,6,6,4,4,4,4,4,4,4,4,5,6,6,4,4,8,4,4,8,4,10,4,3,1,1,5,1,1,5,1,1,5,1,1,6,1,1,9,1,-0,19,-0,-0,31,-0,-0,24,-0,-0,24,-0,-0,24,-0,-0,24,-0,-0,24,-0,-0,22,1,-0,7,8,-0,-0,48,1,-0,40,-0,-0,47,-0,-0,47,-0,-0,47,-0,-0,44,-0,-0,32,-0,-0,22,1,-0,8,10,-0,-0,49,1,-0,49,-0,-0,49,-0,-0,49,-0,-0,48,-0,-0,43,-0,-0,33,-0,-0,22,1,-0,8,15,1
AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,64,52,0,0,0,0,0,0,0,0,50,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,22,20,21,22,23,25,28,22,22,22,22,21,21,0,0,0,0,0,0,0,0,20,16,16,17,15,15,15,16,17,18,16,16,16,16,0,0,0,0,0,26,13,12,12,12,12,12,26,11,11,11,11,11,11,11,12,12,12,0,0,0,70,34,34,34,34,43,51,60,28,28,28,28,28,27,27,24,24,24,24,25,25,26,26,27,59,40,30,30,38,46,54,26,25,24,24,46,24,24,25,24,24,25,25,23,32,42,52,33,33,33,0,0,0,0,0,31,24,24,23,23,23,24,29,34,22,35,48,24,23,23,23,24,24,36,51,30,30,30,30,30,30,30,29,28,28,28,28,29,29,30,29,29,40,51,27,27,27,26,29,29,33,37,29,29,29,27,26,26,26,26,31,36,46,23,22,33,25,23,23,23,23,28,33,22,23,73,36,25,25,24,24,23,23,47,36,24,30,36,24,24,24,25,38,27,25,25,26,25,25,25,24,25,52,32,32,0,0,33,20,22,24,25,21,26,31,20,21,22,51,21,21,21,22,21,21,21,21,22,23,24,21,21,26,31,37,42,20,20,20,41,43,20,40,40,40,22,40,39,30,19,20,39,58,20,40,65,19,8,15,27,17,7,17,26,13,10,16,25,22,6,12,31,28,21,25,12,24,18,24,21,18,22,20,19,22,23,18,31,33,15,32,10,16,17,24,14,26,22,14,22,20,12,43,28,23,21,29,17,25,31,13,25,17,19,20,22,28,11,18,21,35,16,13,19,16,16,15,23,16,25,40,38,27,29,10,36,31,39,20,22,23,24,25,26,30,15,19,19,19,19,10,32,14,18,23,30,10,31,18,15,15,40,40,28,44,30,26,52,62,28,30,34,38,23,26,35,16,43,25,18,31,46,31,33,35,31,28,35,32,41,34,28,39,36,34,49,44,49,37,42,25,25,49,18,29,33,35,43,38,42,30,18,34,50,54,73,45,34,45,29,53,41,47,32,49,35,41,30,48,31,47,32,14,35,33,46,19,55,45,69,43,36,52,41,52,76,41,42,45,46,49,29,47,20,64,41,41,53,32,45,27,37,41,38,55,48,40,31,62,44,37,45,59,63,64,63,23,59,55,47,64,76,66,56,56,66,80,77,82,38,61,100,68,93,77,50,35,66,55,57,52,54,62,61,32,75,63,75,66,57,50,49,42,63,42,43,39,70,55,74,61,65,97,100,91,84,60,75,76,58,61,67,85,64,61,68,68,56,70,48,55,48,50,43,56,55,82,47,79,90,73,64,74,58,84,78,75,54,72,63,61,64,11,10,12,12,13,13,14,13,14,14,14,13,14,13,14,14,14,13,14,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,77,81,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,45,47,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,37,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96,96,96,54,54,45,45,45,39,39,39,39,39,40,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,39,34,34,34,34,34,64,33,31,36,40,45,50,36,36,36,36,34,34,34,34,33,34,33,33,33,39,38,38,42,0,0,0,0,0,37,36,36,36,37,39,58,77,38,36,36,35,35,35,35,35,35,35,35,35,36,36,37,35,35,35,35,35,41,47,34,34,34,34,33,33,33,33,41,30,30,30,29,29,29,29,38,48,57,28,28,29,29,30,28,28,28,29,29,30,31,32,32,32,32,32,33,31,31,33,35,37,33,36,36,46,57,67,33,33,37,41,0,0,0,33,32,35,38,41,53,64,33,33,32,37,33,33,35,35,36,35,35,35,38,35,35,37,38,36,36,36,36,37,34,34,34,34,34,34,51,34,34,34,34,55,39,35,38,38,38,38,41,44,17,17,26,15,18,13,16,15,27,18,22,18,14,14,10,18,8,10,15,12,17,15,15,6,7,17,15,12,12,6,8,12,14,9,6,17,18,16,21,15,14,12,12,10,18,17,14,5,7,15,14,9,19,17,11,12,7,10,22,9,22,17,15,14,23,18,17,25,17,19,19,8,16,16,21,19,18,17,19,18,21,12,21,19,17,21,37,10,27,14,31,12,10,18,16,12,13,23,13,17,14,20,16,10,24,14,52,32,32,30,37,41,27,37,33,35,38,46,37,29,33,37,46,33,30,27,17,35,28,29,28,37,24,33,35,41,23,34,24,34,30,55,35,47,47,56,46,33,35,24,25,39,38,27,33,51,38,60,61,39,49,55,51,36,53,42,39,54,57,59,62,51,47,54,38,44,44,36,57,32,33,42,44,60,46,46,48,25,42,51,31,33,44,58,37,36,36,37,36,48,31,32,36,38,31,41,51,53,33,64,44,44,46,57,56,75,66,48,80,53,61,75,89,65,63,100,63,73,60,62,48,47,39,45,51,42,55,42,56,34,53,51,52,54,52,45,37,57,49,49,49,35,47,63,72,61,57,54,38,76,55,65,37,37,50,88,87,100,63,79,49,22,34,43,29,40,35,33,25,29,43,38,29,41,40,25,28,48,37,29,51,27,30,37,32,38,36,36,28,36,31,30,36,33,33,35,11,8,12,14,14,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,9,10,12,11,10,12,11,11,11,11,11,11,11,11,12,11,11,11,12,12,12,10,10,10,11,10,10,11,10,10,10,10,10,10,10,10,11,10,10,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,76,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,42,43,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,40,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,48,48,49,50,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,26,9,9,19,9,9,24,22,18,18,18,18,18,10,13,15,18,9,9,9,9,9,9,10,11,11,12,13,8,12,8,8,8,17,8,22,8,7,8,19,8,8,8,8,8,7,11,15,16,17,11,7,7,15,7,7,8,9,15,7,7,7,7,8,11,11,14,15,7,18,14,7,7,7,21,29,7,17,14,21,14,7,7,7,7,7,7,7,10,14,10,10,6,6,9,10,6,6,6,6,10,8,12,29,14,51,28,43,14,14,21,14,13,40,29,54,13,39,13,28,20,13,38,20,39,13,12,13,25,26,27,33,42,51,12,49,12,13,13,24,12,31,50,24,36,36,24,37,29,17,12,24,19,30,29,35,29,35,17,42,18,29,18,14,29,22,49,27,33,31,11,28,39,11,16,17,34,25,13,38,19,25,18,34,34,60,23,34,23,35,18,58,17,40,11,23,46,11,34,11,29,11,22,29,18,28,55,56,32,17,22,17,17,81,17,38,33,33,24,44,17,34,36,23,29,40,48,33,11,22,11,24,34,40,23,32,31,27,39,26,21,21,37,25,42,36,26,22,32,16,33,31,35,15,15,33,13,21,30,26,35,56,72,95,63,61,69,49,46,14,75,44,46,50,46,53,36,62,26,28,41,26,26,44,31,27,14,50,45,35,44,52,59,53,33,29,26,34,49,44,37,40,35,7,8,11,9,9,5,11,10,8,10,10,12,12,8,8,10,10,11,11,11,11,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,38,45,51,58,28,28,28,27,41,54,25,25,25,25,25,36,46,44,44,24,24,0,0,0,0,0,0,0,0,21,44,19,20,20,20,20,20,21,21,21,18,18,18,18,19,18,21,24,27,30,0,0,0,0,0,27,20,40,20,20,18,20,29,38,18,18,20,20,18,19,19,18,19,19,19,39,21,21,22,22,31,20,20,28,19,19,19,19,19,20,21,22,19,21,22,21,39,39,19,19,22,26,19,19,19,38,38,18,18,32,46,17,17,17,17,18,19,27,35,51,16,17,17,17,34,18,18,18,19,19,19,20,18,18,18,17,17,17,18,24,30,36,18,22,26,54,37,17,34,51,27,20,19,23,0,0,0,0,50,46,46,46,36,36,36,54,38,38,38,38,37,37,38,40,37,37,0,0,0,0,0,81,78,0,0,0,0,0,36,36,36,36,35,33,35,33,33,33,30,30,30,30,33,35,38,40,7,7,7,10,7,7,7,19,6,14,12,14,13,13,7,7,8,10,27,7,20,16,12,17,10,7,9,7,7,7,8,7,7,7,4,8,6,5,8,12,10,5,5,5,9,12,5,5,7,9,7,8,8,9,9,9,9,4,7,5,3,5,8,9,5,7,8,7,9,8,9,11,13,9,7,5,5,5,5,5,6,6,5,5,5,5,15,5,11,5,10,5,5,7,10,5,15,12,15,16,10,5,5,5,12,0,0,7,7,14,9,9,7,10,17,15,9,22,10,10,7,19,7,7,6,9,7,13,6,6,7,7,7,7,7,7,19,7,19,6,6,19,6,6,12,9,6,6,13,6,6,6,6,0,0,0,0,0,6,7,8,9,13,17,6,6,6,8,7,11,9,11,12,6,5,5,16,5,9,10,12,13,6,6,6,7,6,6,6,6,9,11,6,7,9,10,11,6,6,0,0,0,0,0,6,6,6,7,7,7,6,5,6,7,8,6,6,5,5,5,5,5,11,10,10,11,5,5,10,5,5,5,8,10,5,5,5,5,5,5,5,5,11,4,9,9,4,6,8,4,11,4,4,6,8,4,4,4,6,4,5,5,0,0,3,6,3,3,3,3,3,4,5,5,5,4,8,3,3,3,3,3,4,3,4,5,4,4,3,3,3,3,3,3,3,3,3,3,5,5,3,3,4,5,3,2,-0,6,-0,-0,29,-0,1,10,-0,-0,29,-0,-0,28,-0,1,11,-0,-0,33,-0,-0,21,-0,-0,23,1,-0,8,1,-1,23,1,-0,7,3,-1,3,11,-1,-0,48,-0,-0,46,-0,-0,46,-0,-0,36,-0,-0,47,-0,-0,34,-0,-0,26,-0,-1,36,1,-0,8,9,-2,-1,49,-0,-0,48,-0,-0,48,-0,-0,48,-0,-0,47,-0,-0,48,-0,-0,34,-0,-1,36,1,-0,8,10,-2,-1,49,-0,-0
