Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2007-02-11,25,0,33,0,0
2007-02-18,25,0,34,0,0
2007-02-25,25,0,36,0,0
2007-03-04,25,0,61,0,0
2007-03-11,24,0,24,0,0
2007-03-18,47,0,22,0,0
2007-03-25,24,0,22,0,0
2007-04-01,51,0,26,0,0
2007-04-08,23,0,30,0,0
2007-04-15,22,0,35,0,0
2007-04-22,22,0,22,0,0
2007-04-29,23,0,46,0,0
2007-05-06,18,0,19,0,0
2007-05-13,18,0,25,0,0
2007-05-20,18,0,31,0,0
2007-05-27,18,0,19,0,0
2007-06-03,22,0,41,0,0
2007-06-10,21,0,19,0,0
2007-06-17,21,0,42,0,0
2007-06-24,19,0,18,0,0
2007-07-01,20,0,42,0,0
2007-07-08,21,0,19,0,0
2007-07-15,20,0,19,0,0
2007-07-22,20,0,19,0,0
2007-07-29,18,0,19,0,0
2007-08-05,18,0,18,0,0
2007-08-12,17,0,17,0,0
2007-08-19,33,0,18,0,0
2007-08-26,49,0,18,0,0
2007-09-02,56,0,28,0,0
2007-09-09,26,0,35,0,0
2007-09-16,17,0,25,0,0
2007-09-23,26,0,17,0,0
2007-09-30,33,0,30,0,0
2007-10-07,40,0,40,0,0
2007-10-14,26,0,17,0,0
2007-10-21,26,0,18,0,0
2007-10-28,18,0,18,0,0
2007-11-04,18,0,17,0,0
2007-11-11,16,0,33,0,0
2007-11-18,15,0,32,0,0
2007-11-25,23,0,16,0,0
2007-12-02,16,0,17,16,0
2007-12-09,18,0,18,0,0
2007-12-16,20,0,0,0,0
2007-12-23,21,0,0,0,0
2007-12-30,60,0,0,0,0
2008-01-06,98,0,0,0,0
2008-01-13,100,0,0,0,0
2008-01-20,44,0,17,0,0
2008-01-27,23,0,18,0,0
2008-02-03,20,0,20,0,0
2008-02-10,27,0,49,0,0
2008-02-17,30,0,15,0,0
2008-02-24,76,0,15,0,0
2008-03-02,30,0,30,0,0
2008-03-09,39,0,15,0,0
2008-03-16,47,0,15,0,0
2008-03-23,15,0,15,0,0
2008-03-30,15,0,14,0,0
2008-04-06,15,0,16,0,0
2008-04-13,15,0,22,0,0
2008-04-20,16,0,16,0,0
2008-04-27,15,0,16,0,0
2008-05-04,15,0,15,0,0
2008-05-11,15,0,15,0,0
2008-05-18,16,0,16,0,0
2008-05-25,14,0,18,0,0
2008-06-01,29,0,19,0,0
2008-06-08,29,0,15,0,0
2008-06-15,15,0,16,0,0
2008-06-22,15,0,16,0,0
2008-06-29,23,0,23,0,0
2008-07-06,25,0,16,0,0
2008-07-13,27,0,16,0,0
2008-07-20,29,0,16,0,0
2008-07-27,31,0,16,0,0
2008-08-03,15,0,15,0,0
2008-08-10,15,0,15,0,0
2008-08-17,22,0,15,0,0
2008-08-24,29,0,14,15,0
2008-08-31,42,0,14,0,0
2008-09-07,14,0,14,0,0
2008-09-14,14,0,14,0,0
2008-09-21,14,0,14,0,0
2008-09-28,14,0,15,0,0
2008-10-05,14,0,21,0,0
2008-10-12,14,0,14,0,0
2008-10-19,21,0,14,0,0
2008-10-26,27,0,15,0,0
2008-11-02,14,0,15,0,0
2008-11-09,14,0,14,0,0
2008-11-16,14,0,14,0,0
2008-11-23,14,0,13,0,0
2008-11-30,14,0,20,0,0
2008-12-07,15,0,15,0,0
2008-12-14,15,0,15,0,0
2008-12-21,15,0,18,0,0
2008-12-28,16,0,21,21,0
2009-01-04,16,0,15,0,0
2009-01-11,17,0,15,0,0
2009-01-18,18,0,15,0,0
2009-01-25,19,0,15,0,0
2009-02-01,20,0,29,0,0
2009-02-08,22,0,43,0,0
2009-02-15,29,0,14,0,0
2009-02-22,14,0,14,0,0
2009-03-01,14,0,14,0,0
2009-03-08,20,0,13,0,0
2009-03-15,26,0,26,0,0
2009-03-22,24,0,19,0,0
2009-03-29,13,0,19,0,0
2009-04-05,19,0,14,0,0
2009-04-12,26,0,13,0,0
2009-04-19,13,0,13,0,0
2009-04-26,26,0,13,0,0
2009-05-03,19,0,17,0,0
2009-05-10,25,0,13,0,0
2009-05-17,25,0,12,0,0
2009-05-24,19,0,18,0,0
2009-05-31,16,0,24,0,0
2009-06-07,11,0,25,0,0
2009-06-14,11,0,18,0,0
2009-06-21,11,0,11,0,0
2009-06-28,30,0,24,0,0
2009-07-05,12,0,19,0,0
2009-07-12,13,0,19,0,0
2009-07-19,25,0,19,0,0
2009-07-26,12,0,13,0,0
2009-08-02,12,0,12,0,0
2009-08-09,12,0,11,0,0
2009-08-16,11,0,11,0,0
2009-08-23,11,0,12,0,0
2009-08-30,12,0,12,0,0
2009-09-06,12,0,12,0,0
2009-09-13,17,0,12,0,0
2009-09-20,11,0,11,0,0
2009-09-27,12,0,12,0,0
2009-10-04,12,0,24,0,0
2009-10-11,13,0,12,0,0
2009-10-18,11,0,12,0,0
2009-10-25,16,0,12,0,0
2009-11-01,13,0,25,0,0
2009-11-08,12,0,23,0,0
2009-11-15,12,0,12,0,0
2009-11-22,12,0,16,0,0
2009-11-29,12,0,12,0,0
2009-12-06,12,0,12,0,0
2009-12-13,13,0,19,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,43,0,0,0,0
2010-01-10,33,0,0,0,0
2010-01-17,33,0,0,0,0
2010-01-24,33,0,0,0,0
2010-01-31,33,0,34,0,0
2010-02-07,34,0,31,0,0
2010-02-14,32,0,31,0,0
2010-02-21,32,0,31,0,0
2010-02-28,33,0,32,0,0
2010-03-07,31,0,32,0,0
2010-03-14,31,0,33,0,0
2010-03-21,31,0,33,0,0
2010-03-28,31,0,33,0,0
2010-04-04,31,0,47,0,0
2010-04-11,30,0,33,0,0
2010-04-18,30,0,33,0,0
2010-04-25,31,0,33,0,0
2010-05-02,48,0,33,0,0
2010-05-09,33,0,33,0,0
2010-05-16,33,0,67,0,0
2010-05-23,33,0,32,0,0
2010-05-30,33,0,33,0,0
2010-06-06,33,0,33,0,0
2010-06-13,54,0,0,0,0
2010-06-20,100,0,0,0,0
2010-06-27,35,0,0,0,0
2010-07-04,33,0,0,0,0
2010-07-11,33,0,0,0,0
2010-07-18,33,0,0,0,0
2010-07-25,33,0,67,0,0
2010-08-01,32,0,67,0,0
2010-08-08,0,0,32,0,0
2010-08-15,0,0,33,0,0
2010-08-22,0,0,33,0,0
2010-08-29,0,0,33,0,0
2010-09-05,0,0,34,0,0
2010-09-12,0,0,32,0,0
2010-09-19,0,0,32,0,0
2010-09-26,0,0,33,0,0
2010-10-03,29,0,42,0,0
2010-10-10,30,0,52,0,0
2010-10-17,31,0,61,0,0
2010-10-24,30,0,30,0,0
2010-10-31,31,0,30,0,0
2010-11-07,31,0,30,0,0
2010-11-14,31,0,0,0,0
2010-11-21,31,0,0,0,0
2010-11-28,47,0,0,0,0
2010-12-05,32,0,0,0,0
2010-12-12,32,0,0,0,0
2010-12-19,33,0,0,0,0
2010-12-26,35,0,0,0,0
2011-01-02,30,0,0,0,0
2011-01-09,14,0,10,0,0
2011-01-16,14,0,9,0,0
2011-01-23,27,0,9,0,0
2011-01-30,24,0,19,9,0
2011-02-06,45,0,9,8,0
2011-02-13,30,0,17,8,0
2011-02-20,17,0,17,8,0
2011-02-27,22,0,17,9,0
2011-03-06,19,0,9,9,0
2011-03-13,33,0,9,9,0
2011-03-20,24,0,9,9,0
2011-03-27,33,0,9,9,0
2011-04-03,12,0,21,8,0
2011-04-10,21,0,13,9,0
2011-04-17,14,0,14,10,0
2011-04-24,17,0,13,8,0
2011-05-01,30,0,21,0,0
2011-05-08,17,0,34,0,0
2011-05-15,34,0,21,0,0
2011-05-22,30,0,9,0,0
2011-05-29,20,0,8,0,0
2011-06-05,29,0,8,0,0
2011-06-12,9,0,26,0,0
2011-06-19,19,0,10,0,0
2011-06-26,39,0,20,0,0
2011-07-03,10,0,9,0,0
2011-07-10,9,0,9,0,0
2011-07-17,10,0,28,0,0
2011-07-24,24,0,10,0,0
2011-07-31,30,0,10,0,0
2011-08-07,17,0,9,0,0
2011-08-14,19,0,16,0,0
2011-08-21,12,0,12,0,0
2011-08-28,24,0,8,8,0
2011-09-04,42,0,16,8,0
2011-09-11,16,0,23,8,0
2011-09-18,32,0,11,8,0
2011-09-25,22,0,7,8,0
2011-10-02,24,0,7,8,0
2011-10-09,27,0,8,8,0
2011-10-16,30,0,7,14,0
2011-10-23,8,0,8,19,0
2011-10-30,8,0,17,25,0
2011-11-06,28,0,8,8,0
2011-11-13,12,0,16,8,0
2011-11-20,12,0,8,8,0
2011-11-27,28,0,9,8,0
2011-12-04,12,0,9,8,0
2011-12-11,18,0,10,9,0
2011-12-18,10,0,10,8,0
2011-12-25,21,0,9,8,0
2012-01-01,23,0,9,8,0
2012-01-08,24,0,8,8,0
2012-01-15,12,0,8,8,0
2012-01-22,12,0,11,0,0
2012-01-29,22,0,15,0,0
2012-02-05,11,0,16,0,0
2012-02-12,18,0,16,0,0
2012-02-19,13,0,17,0,0
2012-02-26,22,0,7,0,0
2012-03-04,7,0,7,0,0
2012-03-11,30,0,17,0,0
2012-03-18,28,0,9,0,0
2012-03-25,26,0,10,0,0
2012-04-01,26,0,13,13,0
2012-04-08,60,0,14,8,0
2012-04-15,42,0,16,8,0
2012-04-22,28,0,9,8,0
2012-04-29,20,0,10,8,0
2012-05-06,23,0,8,8,0
2012-05-13,18,0,7,0,0
2012-05-20,28,0,7,0,0
2012-05-27,14,0,7,0,0
2012-06-03,23,0,8,0,0
2012-06-10,16,0,8,0,0
2012-06-17,26,0,10,0,0
2012-06-24,8,0,12,0,0
2012-07-01,21,0,13,0,0
2012-07-08,23,0,15,0,0
2012-07-15,8,0,15,0,0
2012-07-22,12,0,15,0,0
2012-07-29,15,0,12,0,0
2012-08-05,19,0,12,0,0
2012-08-12,24,0,12,0,0
2012-08-19,33,0,8,0,0
2012-08-26,17,0,8,0,0
2012-09-02,13,0,8,9,0
2012-09-09,12,0,8,0,0
2012-09-16,9,0,9,0,0
2012-09-23,20,0,8,0,0
2012-09-30,25,0,7,0,0
2012-10-07,33,0,8,0,0
2012-10-14,14,0,7,0,0
2012-10-21,28,0,7,0,0
2012-10-28,47,0,7,0,0
2012-11-04,45,0,7,0,0
2012-11-11,35,0,7,0,0
2012-11-18,17,0,7,0,0
2012-11-25,17,0,14,6,0
2012-12-02,20,0,6,7,0
2012-12-09,13,0,6,7,0
2012-12-16,17,0,7,0,0
2012-12-23,23,0,0,0,0
2012-12-30,27,0,0,0,0
2013-01-06,9,0,0,0,0
2013-01-13,18,0,9,0,0
2013-01-20,48,0,9,0,0
2013-01-27,33,0,8,0,0
2013-02-03,58,0,8,0,0
2013-02-10,23,0,9,18,0
2013-02-17,33,0,8,8,0
2013-02-24,36,0,16,8,0
2013-03-03,36,0,8,8,0
2013-03-10,31,0,16,7,0
2013-03-17,35,0,15,7,0
2013-03-24,32,0,15,7,0
2013-03-31,30,0,15,7,0
2013-04-07,30,0,7,7,0
2013-04-14,22,0,15,7,0
2013-04-21,23,0,7,7,0
2013-04-28,23,0,11,7,0
2013-05-05,19,0,15,7,0
2013-05-12,45,0,15,7,0
2013-05-19,22,0,15,7,0
2013-05-26,23,0,15,7,0
2013-06-02,29,0,15,7,0
2013-06-09,31,0,7,8,0
2013-06-16,26,0,9,8,0
2013-06-23,14,0,11,8,0
2013-06-30,24,0,8,8,0
2013-07-07,22,0,0,9,0
2013-07-14,35,0,0,0,0
2013-07-21,18,0,0,0,0
2013-07-28,13,0,0,0,0
2013-08-04,26,0,0,0,0
2013-08-11,34,0,17,0,0
2013-08-18,37,0,17,0,0
2013-08-25,17,0,9,0,0
2013-09-01,27,0,9,0,0
2013-09-08,21,0,8,0,0
2013-09-15,38,0,8,8,0
2013-09-22,25,0,8,0,0
2013-09-29,17,0,8,0,0
2013-10-06,46,0,8,0,0
2013-10-13,25,0,8,0,0
2013-10-20,41,0,8,0,0
2013-10-27,46,0,8,0,0
2013-11-03,45,0,8,0,0
2013-11-10,21,0,9,0,0
2013-11-17,16,0,8,0,0
2013-11-24,36,0,8,0,0
2013-12-01,33,0,8,0,0
2013-12-08,32,0,10,0,0
2013-12-15,45,0,12,8,0
2013-12-22,21,0,14,11,0
2013-12-29,32,0,16,0,0
2014-01-05,26,0,17,0,0
2014-01-12,51,0,8,0,0
2014-01-19,9,0,8,0,0
2014-01-26,12,0,8,0,0
2014-02-02,8,0,8,0,0
2014-02-09,24,0,8,0,0
2014-02-16,23,0,8,0,0
2014-02-23,34,0,8,0,0
2014-03-02,28,0,16,0,0
2014-03-09,55,0,7,0,0
2014-03-16,47,0,7,0,0
2014-03-23,47,0,7,0,0
2014-03-30,61,0,7,0,0
2014-04-06,65,0,7,7,0
2014-04-13,34,0,8,0,0
2014-04-20,22,0,7,0,0
2014-04-27,18,0,7,0,0
2014-05-04,21,0,7,0,0
2014-05-11,35,0,7,0,0
2014-05-18,25,0,7,0,0
2014-05-25,33,0,7,0,0
2014-06-01,26,0,8,7,0
2014-06-08,45,0,8,8,0
2014-06-15,32,0,8,0,0
2014-06-22,49,0,8,0,0
2014-06-29,26,0,0,0,0
2014-07-06,26,0,0,0,0
2014-07-13,30,0,0,0,0
2014-07-20,22,0,0,7,0
2014-07-27,29,0,0,7,0
2014-08-03,46,0,8,7,0
2014-08-10,29,0,7,7,0
2014-08-17,29,0,7,7,0
2014-08-24,25,0,7,7,0
2014-08-31,26,0,8,7,0
2014-09-07,40,0,7,7,0
2014-09-14,44,0,7,7,0
2014-09-21,51,0,7,7,0
2014-09-28,37,0,7,7,0
2014-10-05,44,0,7,7,0
2014-10-12,26,0,8,7,0
2014-10-19,26,0,7,8,0
2014-10-26,25,0,7,7,0
2014-11-02,44,0,7,7,0
2014-11-09,40,0,7,7,0
2014-11-16,60,0,7,7,0
2014-11-23,40,0,7,7,0
2014-11-30,33,0,7,7,0
2014-12-07,38,0,7,8,0
2014-12-14,39,0,0,8,0
2014-12-21,52,0,0,9,0
2014-12-28,54,0,0,9,0
2015-01-04,36,0,0,7,0
2015-01-11,26,0,0,7,0
2015-01-18,45,0,0,0,0
2015-01-25,41,0,0,0,0
2015-02-01,15,0,0,0,0
2015-02-08,22,0,0,0,0
2015-02-15,24,0,0,0,0
2015-02-22,44,0,0,0,0
2015-03-01,43,0,0,7,0
2015-03-08,36,0,7,7,0
2015-03-15,35,0,7,7,0
2015-03-22,60,0,7,7,0
2015-03-29,62,0,7,7,0
2015-04-05,50,0,7,7,0
2015-04-12,72,0,11,8,0
2015-04-19,100,0,7,9,0
2015-04-26,61,0,7,10,0
2015-05-03,93,0,11,11,0
2015-05-10,39,0,14,7,0
2015-05-17,37,0,7,7,0
2015-05-24,73,0,7,7,0
2015-05-31,73,0,7,7,0
2015-06-07,58,0,7,7,0
2015-06-14,67,0,7,7,0
2015-06-21,62,0,13,7,0
2015-06-28,50,0,7,7,0
2015-07-05,47,0,7,7,0
2015-07-12,50,0,7,7,0
2015-07-19,26,0,6,6,0
2015-07-26,23,0,6,6,0
2015-08-02,32,0,6,6,0
2015-08-09,51,0,6,6,0
2015-08-16,47,0,6,6,0
2015-08-23,49,0,6,6,0
2015-08-30,57,0,6,6,0
2015-09-06,36,0,6,6,0
2015-09-13,48,0,6,6,0
2015-09-20,40,0,6,6,0
2015-09-27,41,0,6,6,0
2015-10-04,38,0,6,6,0
2015-10-11,80,0,7,6,0
2015-10-18,77,0,10,6,0
2015-10-25,67,0,7,9,0
2015-11-01,59,0,7,11,0
2015-11-08,57,0,7,14,0
2015-11-15,53,0,7,6,0
2015-11-22,46,0,7,6,0
2015-11-29,75,0,7,0,0
2015-12-06,57,0,7,0,0
2015-12-13,44,0,0,0,0
2015-12-20,66,0,0,0,0
2015-12-27,46,0,0,0,0
2016-01-03,43,0,0,0,0
2016-01-10,53,0,0,0,0
2016-01-17,57,0,0,6,0
2016-01-24,55,0,6,9,0
2016-01-31,61,0,9,12,0
2016-02-07,51,0,13,5,0
2016-02-14,32,0,12,5,0
2016-02-21,55,0,6,5,0
2016-02-28,73,0,5,5,0
2016-03-06,48,0,5,5,0
2016-03-13,55,0,5,5,0
2016-03-20,48,0,5,5,0
2016-03-27,80,0,8,5,0
2016-04-03,67,0,16,0,0
2016-04-10,86,0,5,0,0
2016-04-17,100,0,5,0,0
2016-04-24,52,0,8,0,0
2016-05-01,46,0,5,0,0
2016-05-08,41,0,5,0,0
2016-05-15,43,0,5,5,0
2016-05-22,59,0,5,5,0
2016-05-29,35,0,5,5,0
2016-06-05,55,0,5,5,0
2016-06-12,54,0,5,5,0
2016-06-19,70,0,8,5,0
2016-06-26,63,0,10,5,0
2016-07-03,45,0,5,8,0
2016-07-10,60,0,5,11,0
2016-07-17,44,0,5,5,0
2016-07-24,36,0,5,5,0
2016-07-31,25,0,5,5,0
2016-08-07,47,0,5,5,0
2016-08-14,26,0,5,10,0
2016-08-21,51,0,5,10,0
2016-08-28,56,0,5,10,0
2016-09-04,40,0,5,10,0
2016-09-11,60,0,8,5,0
2016-09-18,66,0,8,5,0
2016-09-25,66,0,9,0,0
2016-10-02,22,0,10,0,0
2016-10-09,31,0,10,0,0
2016-10-16,63,0,5,0,0
2016-10-23,46,0,5,0,0
2016-10-30,48,0,5,0,0
