Semana,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2007-02-11,13,0,17,0,0
2007-02-18,13,0,13,0,0
2007-02-25,10,0,16,0,0
2007-03-04,15,0,11,0,0
2007-03-11,25,0,10,0,0
2007-03-18,10,0,10,0,0
2007-03-25,16,0,9,0,0
2007-04-01,22,0,22,0,0
2007-04-08,10,0,10,0,0
2007-04-15,10,0,19,0,0
2007-04-22,14,0,18,0,0
2007-04-29,20,0,10,0,0
2007-05-06,8,0,10,0,0
2007-05-13,8,0,11,0,0
2007-05-20,24,0,12,0,0
2007-05-27,10,0,16,0,0
2007-06-03,9,0,13,0,0
2007-06-10,8,0,12,0,0
2007-06-17,13,0,18,0,0
2007-06-24,8,0,8,0,0
2007-07-01,9,0,13,0,0
2007-07-08,12,0,14,0,0
2007-07-15,10,0,9,0,0
2007-07-22,10,0,9,0,0
2007-07-29,13,0,9,0,0
2007-08-05,8,0,16,0,0
2007-08-12,8,0,8,8,0
2007-08-19,7,0,7,7,0
2007-08-26,17,0,11,0,0
2007-09-02,26,0,11,0,0
2007-09-09,8,0,11,0,0
2007-09-16,23,8,7,0,0
2007-09-23,12,0,7,0,0
2007-09-30,12,0,8,0,0
2007-10-07,9,0,9,0,0
2007-10-14,7,0,10,0,0
2007-10-21,7,0,7,0,0
2007-10-28,8,0,10,0,0
2007-11-04,18,0,15,0,0
2007-11-11,14,0,18,0,0
2007-11-18,15,0,22,0,0
2007-11-25,6,0,11,7,0
2007-12-02,7,0,12,0,0
2007-12-09,7,0,8,0,0
2007-12-16,17,0,8,0,0
2007-12-23,11,0,8,0,0
2007-12-30,16,0,8,0,0
2008-01-06,74,0,8,0,0
2008-01-13,100,0,8,0,0
2008-01-20,56,0,8,0,0
2008-01-27,33,0,8,0,0
2008-02-03,28,0,8,0,0
2008-02-10,37,0,21,0,0
2008-02-17,14,0,7,0,0
2008-02-24,20,0,10,0,0
2008-03-02,11,0,7,0,0
2008-03-09,13,0,7,0,0
2008-03-16,7,0,7,0,0
2008-03-23,10,0,7,7,0
2008-03-30,13,7,6,7,0
2008-04-06,33,0,17,7,0
2008-04-13,9,0,6,0,0
2008-04-20,14,0,16,0,0
2008-04-27,17,0,14,0,0
2008-05-04,13,0,13,0,0
2008-05-11,13,0,6,0,0
2008-05-18,7,0,7,7,0
2008-05-25,13,0,10,0,0
2008-06-01,6,0,15,0,0
2008-06-08,6,0,15,0,0
2008-06-15,13,0,10,0,0
2008-06-22,11,0,9,0,0
2008-06-29,20,0,7,0,0
2008-07-06,17,0,7,0,0
2008-07-13,7,0,7,14,0
2008-07-20,7,0,7,0,0
2008-07-27,14,0,12,0,0
2008-08-03,15,0,17,0,0
2008-08-10,16,0,7,0,0
2008-08-17,6,0,6,0,0
2008-08-24,13,0,9,0,0
2008-08-31,8,0,13,0,0
2008-09-07,11,0,6,0,0
2008-09-14,13,0,19,0,0
2008-09-21,8,0,8,0,0
2008-09-28,10,0,10,0,0
2008-10-05,6,0,12,0,0
2008-10-12,6,0,13,0,0
2008-10-19,10,0,6,0,0
2008-10-26,11,0,6,0,0
2008-11-02,13,0,9,0,0
2008-11-09,9,0,10,0,0
2008-11-16,9,0,13,0,0
2008-11-23,9,0,6,0,0
2008-11-30,10,0,15,0,0
2008-12-07,6,0,6,0,0
2008-12-14,7,0,7,0,0
2008-12-21,9,0,18,9,0
2008-12-28,10,0,9,0,0
2009-01-04,10,0,7,0,0
2009-01-11,9,0,7,0,0
2009-01-18,9,0,19,0,0
2009-01-25,6,0,6,0,0
2009-02-01,6,0,6,0,0
2009-02-08,6,0,6,0,0
2009-02-15,6,0,6,0,0
2009-02-22,10,0,10,7,0
2009-03-01,10,0,9,0,0
2009-03-08,6,0,9,0,0
2009-03-15,6,0,6,0,0
2009-03-22,8,0,17,0,0
2009-03-29,15,0,6,0,0
2009-04-05,6,0,6,0,0
2009-04-12,16,0,6,0,0
2009-04-19,10,0,6,0,0
2009-04-26,11,0,9,0,0
2009-05-03,14,0,5,0,0
2009-05-10,5,0,7,0,0
2009-05-17,8,0,11,0,0
2009-05-24,11,0,16,0,0
2009-05-31,11,0,5,0,0
2009-06-07,11,6,6,6,0
2009-06-14,5,0,13,0,0
2009-06-21,10,0,10,0,0
2009-06-28,10,0,5,0,0
2009-07-05,11,0,6,0,0
2009-07-12,11,0,5,0,0
2009-07-19,5,0,8,0,0
2009-07-26,8,0,5,0,0
2009-08-02,8,0,5,0,0
2009-08-09,13,0,7,0,0
2009-08-16,5,0,5,0,0
2009-08-23,8,0,7,0,0
2009-08-30,5,0,13,5,0
2009-09-06,5,0,9,0,0
2009-09-13,12,0,7,0,0
2009-09-20,7,0,9,0,0
2009-09-27,5,0,11,0,0
2009-10-04,14,0,6,0,0
2009-10-11,8,6,6,0,0
2009-10-18,8,0,6,0,0
2009-10-25,14,0,11,0,0
2009-11-01,9,0,11,0,0
2009-11-08,10,0,5,0,0
2009-11-15,8,0,6,0,0
2009-11-22,10,0,10,0,0
2009-11-29,11,0,5,0,0
2009-12-06,8,0,6,0,0
2009-12-13,10,0,7,0,0
2009-12-20,12,0,8,0,0
2009-12-27,8,0,8,0,0
2010-01-03,42,0,42,0,0
2010-01-10,39,0,39,0,0
2010-01-17,76,0,77,0,0
2010-01-24,36,0,72,35,0
2010-01-31,35,0,36,36,0
2010-02-07,36,0,36,35,0
