Date,diarreia,dor no corpo,fadiga,irritacao sobre a pele,mal estar
2016-07-24,72.0,13.0,10.0,0.0,11.0
2016-07-31,57.0,15.0,6.0,0.0,4.0
2016-08-07,61.0,14.0,7.0,0.0,18.0
2016-08-14,76.0,8.0,10.0,0.0,10.0
2016-08-21,76.0,7.0,4.0,0.0,6.0
2016-08-28,74.0,10.0,14.0,0.0,14.0
2016-09-04,86.0,10.0,14.0,0.0,10.0
2016-09-11,100.0,14.0,11.0,0.0,6.0
2016-09-18,59.0,7.0,3.0,0.0,5.0
2016-09-25,68.0,17.0,13.0,0.0,9.0
2016-10-02,71.0,6.0,7.0,0.0,9.0
2016-10-09,76.0,9.0,15.0,0.0,11.0
2016-10-16,74.0,11.0,4.0,0.0,16.0
2016-10-23,68.0,7.0,16.0,0.0,9.0
2016-10-30,74.0,9.0,11.0,0.0,10.0
