Date,arritmia,dor abdominal,sangue nas fezes,surgimento de nodulos,tosse
2005-12-11,0.0,0.0,0.0,0.0,77.0
2005-12-18,0.0,0.0,0.0,0.0,24.0
2005-12-25,47.0,0.0,0.0,0.0,24.0
2006-01-01,0.0,0.0,0.0,0.0,19.0
2006-01-08,0.0,0.0,0.0,0.0,19.0
2006-01-15,0.0,0.0,0.0,0.0,19.0
2006-01-22,0.0,0.0,0.0,0.0,27.0
2006-01-29,0.0,35.0,0.0,0.0,35.0
2006-02-05,0.0,0.0,0.0,0.0,17.0
2006-02-12,0.0,0.0,0.0,0.0,17.0
2006-02-19,0.0,0.0,0.0,0.0,16.0
2006-02-26,0.0,0.0,0.0,0.0,16.0
2006-03-05,0.0,0.0,0.0,0.0,16.0
2006-03-12,0.0,0.0,0.0,0.0,15.0
2006-03-19,0.0,15.0,0.0,0.0,15.0
2006-03-26,0.0,0.0,0.0,0.0,15.0
2006-04-02,0.0,0.0,0.0,0.0,15.0
2006-04-09,0.0,0.0,0.0,0.0,17.0
2006-04-16,0.0,0.0,0.0,0.0,15.0
2006-04-23,0.0,0.0,0.0,0.0,15.0
2006-04-30,0.0,0.0,0.0,0.0,15.0
2006-05-07,0.0,0.0,0.0,0.0,14.0
2006-05-14,0.0,0.0,15.0,0.0,44.0
2006-05-21,0.0,0.0,14.0,0.0,28.0
2006-05-28,0.0,0.0,0.0,0.0,28.0
2006-06-04,0.0,15.0,0.0,0.0,16.0
2006-06-11,16.0,15.0,0.0,0.0,16.0
2006-06-18,15.0,15.0,0.0,0.0,15.0
2006-06-25,0.0,15.0,0.0,0.0,15.0
2006-07-02,0.0,15.0,0.0,0.0,15.0
2006-07-09,0.0,0.0,0.0,0.0,15.0
2006-07-16,0.0,0.0,0.0,0.0,16.0
2006-07-23,0.0,0.0,0.0,0.0,60.0
2006-07-30,0.0,0.0,14.0,0.0,27.0
2006-08-06,0.0,0.0,0.0,0.0,27.0
2006-08-13,0.0,0.0,0.0,0.0,27.0
2006-08-20,0.0,0.0,0.0,0.0,27.0
2006-08-27,0.0,0.0,0.0,0.0,27.0
2006-09-03,15.0,0.0,0.0,0.0,15.0
2006-09-10,14.0,0.0,0.0,0.0,14.0
2006-09-17,13.0,0.0,0.0,0.0,20.0
2006-09-24,13.0,13.0,0.0,0.0,26.0
2006-10-01,13.0,13.0,26.0,0.0,13.0
2006-10-08,13.0,13.0,0.0,0.0,13.0
2006-10-15,13.0,13.0,0.0,0.0,13.0
2006-10-22,13.0,13.0,0.0,0.0,13.0
2006-10-29,13.0,13.0,0.0,0.0,25.0
2006-11-05,13.0,13.0,0.0,0.0,37.0
2006-11-12,13.0,13.0,0.0,0.0,13.0
2006-11-19,0.0,17.0,13.0,0.0,13.0
2006-11-26,0.0,21.0,0.0,0.0,0.0
2006-12-03,0.0,25.0,0.0,0.0,0.0
2006-12-10,0.0,0.0,0.0,0.0,0.0
2006-12-17,0.0,0.0,0.0,0.0,0.0
2006-12-24,0.0,0.0,0.0,0.0,0.0
2006-12-31,14.0,0.0,0.0,0.0,28.0
2007-01-07,0.0,0.0,0.0,0.0,0.0
2007-01-14,0.0,0.0,0.0,0.0,26.0
2007-01-21,0.0,0.0,0.0,0.0,25.0
2007-01-28,0.0,0.0,0.0,0.0,25.0
2007-02-04,0.0,0.0,0.0,0.0,25.0
2007-02-11,0.0,0.0,0.0,0.0,31.0
2007-02-18,0.0,0.0,0.0,0.0,36.0
2007-02-25,49.0,0.0,0.0,0.0,42.0
2007-03-04,23.0,0.0,24.0,0.0,47.0
2007-03-11,23.0,23.0,0.0,0.0,22.0
2007-03-18,33.0,27.0,0.0,0.0,22.0
2007-03-25,44.0,31.0,0.0,0.0,44.0
2007-04-01,21.0,34.0,0.0,0.0,42.0
2007-04-08,21.0,38.0,0.0,0.0,42.0
2007-04-15,21.0,42.0,0.0,0.0,42.0
2007-04-22,21.0,18.0,0.0,0.0,42.0
2007-04-29,19.0,18.0,22.0,0.0,66.0
2007-05-06,19.0,18.0,19.0,0.0,57.0
2007-05-13,19.0,18.0,19.0,0.0,19.0
2007-05-20,18.0,18.0,0.0,0.0,36.0
2007-05-27,18.0,29.0,0.0,0.0,20.0
2007-06-03,0.0,40.0,0.0,0.0,20.0
2007-06-10,0.0,0.0,0.0,0.0,76.0
2007-06-17,0.0,0.0,0.0,0.0,44.0
2007-06-24,0.0,0.0,0.0,0.0,59.0
2007-07-01,0.0,0.0,0.0,0.0,22.0
2007-07-08,22.0,0.0,0.0,0.0,87.0
2007-07-15,21.0,0.0,23.0,0.0,44.0
2007-07-22,21.0,66.0,0.0,0.0,44.0
2007-07-29,21.0,0.0,0.0,0.0,42.0
2007-08-05,42.0,0.0,0.0,0.0,47.0
2007-08-12,18.0,0.0,0.0,0.0,53.0
2007-08-19,18.0,0.0,0.0,0.0,58.0
2007-08-26,18.0,0.0,0.0,0.0,18.0
2007-09-02,0.0,0.0,0.0,0.0,20.0
2007-09-09,0.0,0.0,0.0,0.0,57.0
2007-09-16,0.0,0.0,0.0,0.0,19.0
2007-09-23,0.0,0.0,0.0,0.0,18.0
2007-09-30,0.0,0.0,0.0,0.0,19.0
2007-10-07,20.0,0.0,0.0,0.0,20.0
2007-10-14,28.0,0.0,0.0,0.0,19.0
2007-10-21,37.0,0.0,0.0,0.0,19.0
2007-10-28,45.0,0.0,0.0,0.0,19.0
2007-11-04,53.0,0.0,0.0,0.0,53.0
2007-11-11,34.0,17.0,0.0,0.0,17.0
2007-11-18,18.0,18.0,0.0,0.0,18.0
2007-11-25,23.0,18.0,0.0,0.0,18.0
2007-12-02,29.0,18.0,0.0,0.0,18.0
2007-12-09,34.0,18.0,18.0,0.0,36.0
2007-12-16,40.0,0.0,0.0,0.0,60.0
2007-12-23,45.0,0.0,0.0,0.0,100.0
2007-12-30,49.0,0.0,0.0,0.0,25.0
2008-01-06,19.0,0.0,0.0,0.0,19.0
2008-01-13,20.0,0.0,0.0,0.0,19.0
2008-01-20,21.0,0.0,0.0,0.0,18.0
2008-01-27,22.0,0.0,0.0,0.0,19.0
2008-02-03,23.0,0.0,0.0,0.0,68.0
2008-02-10,0.0,0.0,36.0,0.0,54.0
2008-02-17,0.0,0.0,70.0,0.0,17.0
2008-02-24,0.0,0.0,17.0,0.0,34.0
2008-03-02,0.0,17.0,0.0,0.0,50.0
2008-03-09,0.0,17.0,0.0,0.0,16.0
2008-03-16,0.0,18.0,0.0,0.0,35.0
2008-03-23,0.0,0.0,0.0,0.0,32.0
2008-03-30,0.0,0.0,0.0,0.0,33.0
2008-04-06,17.0,0.0,17.0,0.0,33.0
2008-04-13,16.0,0.0,16.0,0.0,33.0
2008-04-20,16.0,0.0,17.0,0.0,33.0
2008-04-27,16.0,16.0,0.0,0.0,33.0
2008-05-04,0.0,16.0,0.0,0.0,16.0
2008-05-11,0.0,16.0,0.0,0.0,33.0
2008-05-18,0.0,16.0,0.0,0.0,50.0
2008-05-25,0.0,16.0,0.0,0.0,31.0
2008-06-01,0.0,16.0,0.0,0.0,31.0
2008-06-08,32.0,16.0,0.0,0.0,16.0
2008-06-15,33.0,16.0,0.0,0.0,16.0
2008-06-22,34.0,17.0,0.0,0.0,51.0
2008-06-29,18.0,0.0,0.0,0.0,53.0
2008-07-06,18.0,0.0,18.0,0.0,36.0
2008-07-13,18.0,0.0,36.0,0.0,18.0
2008-07-20,37.0,0.0,16.0,0.0,18.0
2008-07-27,17.0,0.0,16.0,0.0,35.0
2008-08-03,17.0,17.0,16.0,0.0,17.0
2008-08-10,17.0,0.0,16.0,0.0,17.0
2008-08-17,16.0,0.0,16.0,0.0,49.0
2008-08-24,16.0,0.0,16.0,0.0,16.0
2008-08-31,16.0,0.0,16.0,0.0,81.0
2008-09-07,19.0,0.0,16.0,0.0,16.0
2008-09-14,22.0,16.0,16.0,0.0,32.0
2008-09-21,25.0,16.0,16.0,0.0,32.0
2008-09-28,28.0,0.0,0.0,0.0,16.0
2008-10-05,31.0,0.0,0.0,0.0,16.0
2008-10-12,17.0,0.0,0.0,0.0,80.0
2008-10-19,17.0,0.0,0.0,0.0,63.0
2008-10-26,17.0,0.0,0.0,0.0,69.0
2008-11-02,17.0,33.0,0.0,0.0,33.0
2008-11-09,15.0,15.0,15.0,0.0,46.0
2008-11-16,23.0,15.0,16.0,0.0,33.0
2008-11-23,31.0,15.0,16.0,0.0,33.0
2008-11-30,16.0,32.0,16.0,0.0,33.0
2008-12-07,16.0,0.0,16.0,0.0,33.0
2008-12-14,16.0,0.0,16.0,0.0,33.0
2008-12-21,19.0,0.0,16.0,0.0,86.0
2008-12-28,22.0,0.0,16.0,0.0,30.0
2009-01-04,27.0,0.0,16.0,0.0,30.0
2009-01-11,32.0,0.0,16.0,0.0,30.0
2009-01-18,32.0,0.0,16.0,0.0,30.0
2009-01-25,32.0,0.0,15.0,0.0,30.0
2009-02-01,32.0,0.0,16.0,0.0,31.0
2009-02-08,15.0,15.0,18.0,0.0,31.0
2009-02-15,15.0,14.0,19.0,0.0,32.0
2009-02-22,15.0,14.0,20.0,0.0,20.0
2009-03-01,15.0,14.0,14.0,0.0,44.0
2009-03-08,28.0,14.0,14.0,0.0,14.0
2009-03-15,33.0,14.0,14.0,0.0,14.0
2009-03-22,37.0,14.0,14.0,0.0,41.0
2009-03-29,42.0,14.0,14.0,0.0,28.0
2009-04-05,46.0,14.0,14.0,0.0,15.0
2009-04-12,14.0,14.0,14.0,0.0,46.0
2009-04-19,14.0,15.0,31.0,0.0,77.0
2009-04-26,14.0,14.0,0.0,0.0,14.0
2009-05-03,14.0,14.0,0.0,0.0,86.0
2009-05-10,14.0,0.0,0.0,0.0,70.0
2009-05-17,14.0,0.0,0.0,0.0,41.0
2009-05-24,13.0,0.0,0.0,0.0,13.0
2009-05-31,14.0,0.0,0.0,0.0,14.0
2009-06-07,17.0,0.0,0.0,0.0,29.0
2009-06-14,21.0,0.0,27.0,0.0,27.0
2009-06-21,25.0,0.0,14.0,0.0,14.0
2009-06-28,28.0,0.0,0.0,0.0,14.0
2009-07-05,14.0,0.0,0.0,0.0,28.0
2009-07-12,14.0,0.0,0.0,0.0,73.0
2009-07-19,14.0,0.0,0.0,0.0,58.0
2009-07-26,14.0,0.0,0.0,0.0,70.0
2009-08-02,13.0,0.0,0.0,0.0,27.0
2009-08-09,13.0,0.0,13.0,0.0,27.0
2009-08-16,13.0,13.0,16.0,0.0,26.0
2009-08-23,13.0,27.0,18.0,0.0,27.0
2009-08-30,14.0,14.0,21.0,0.0,54.0
2009-09-06,14.0,14.0,23.0,0.0,29.0
2009-09-13,13.0,0.0,26.0,0.0,27.0
2009-09-20,13.0,0.0,0.0,0.0,27.0
2009-09-27,56.0,0.0,0.0,0.0,28.0
2009-10-04,14.0,0.0,0.0,0.0,42.0
2009-10-11,14.0,0.0,0.0,0.0,47.0
2009-10-18,14.0,0.0,0.0,0.0,14.0
2009-10-25,14.0,0.0,14.0,0.0,14.0
2009-11-01,15.0,15.0,14.0,0.0,31.0
2009-11-08,15.0,23.0,14.0,0.0,29.0
2009-11-15,15.0,30.0,14.0,0.0,30.0
2009-11-22,29.0,15.0,14.0,0.0,28.0
2009-11-29,43.0,15.0,0.0,0.0,28.0
2009-12-06,15.0,15.0,0.0,0.0,60.0
2009-12-13,16.0,17.0,0.0,0.0,16.0
2009-12-20,38.0,19.0,0.0,0.0,0.0
2009-12-27,61.0,20.0,0.0,0.0,0.0
2010-01-03,31.0,15.0,0.0,0.0,31.0
2010-01-10,16.0,15.0,0.0,0.0,31.0
2010-01-17,16.0,15.0,0.0,0.0,15.0
2010-01-24,16.0,15.0,0.0,0.0,15.0
2010-01-31,16.0,15.0,0.0,0.0,15.0
2010-02-07,16.0,16.0,0.0,0.0,16.0
2010-02-14,14.0,21.0,0.0,0.0,30.0
2010-02-21,14.0,15.0,0.0,0.0,45.0
2010-02-28,14.0,14.0,0.0,0.0,43.0
2010-03-07,15.0,15.0,0.0,0.0,29.0
2010-03-14,15.0,15.0,0.0,0.0,29.0
2010-03-21,15.0,15.0,0.0,0.0,14.0
2010-03-28,15.0,16.0,0.0,0.0,31.0
2010-04-04,15.0,29.0,0.0,0.0,58.0
2010-04-11,24.0,29.0,0.0,0.0,29.0
2010-04-18,34.0,30.0,0.0,0.0,36.0
2010-04-25,43.0,30.0,14.0,0.0,43.0
2010-05-02,15.0,30.0,30.0,0.0,15.0
2010-05-09,18.0,15.0,15.0,0.0,15.0
2010-05-16,21.0,15.0,15.0,0.0,15.0
2010-05-23,24.0,15.0,15.0,0.0,15.0
2010-05-30,27.0,15.0,0.0,0.0,80.0
2010-06-06,30.0,15.0,0.0,0.0,15.0
2010-06-13,30.0,15.0,0.0,0.0,47.0
2010-06-20,30.0,15.0,0.0,0.0,77.0
2010-06-27,30.0,15.0,0.0,0.0,96.0
2010-07-04,30.0,15.0,0.0,0.0,30.0
2010-07-11,15.0,15.0,0.0,0.0,29.0
2010-07-18,14.0,0.0,0.0,0.0,44.0
2010-07-25,14.0,0.0,0.0,0.0,59.0
2010-08-01,14.0,0.0,0.0,0.0,72.0
2010-08-08,14.0,0.0,0.0,0.0,56.0
2010-08-15,14.0,0.0,0.0,0.0,43.0
2010-08-22,14.0,0.0,0.0,0.0,28.0
2010-08-29,13.0,0.0,14.0,0.0,42.0
2010-09-05,13.0,15.0,13.0,0.0,30.0
2010-09-12,13.0,21.0,13.0,0.0,54.0
2010-09-19,13.0,26.0,13.0,0.0,13.0
2010-09-26,13.0,27.0,20.0,0.0,14.0
2010-10-03,14.0,27.0,27.0,0.0,27.0
2010-10-10,0.0,27.0,15.0,0.0,45.0
2010-10-17,0.0,27.0,15.0,0.0,30.0
2010-10-24,0.0,28.0,15.0,0.0,30.0
2010-10-31,0.0,15.0,15.0,0.0,30.0
2010-11-07,0.0,22.0,14.0,0.0,41.0
2010-11-14,0.0,29.0,14.0,0.0,14.0
2010-11-21,0.0,14.0,14.0,0.0,27.0
2010-11-28,0.0,14.0,14.0,0.0,28.0
2010-12-05,0.0,15.0,14.0,0.0,59.0
2010-12-12,15.0,15.0,14.0,0.0,62.0
2010-12-19,18.0,16.0,14.0,0.0,55.0
2010-12-26,14.0,16.0,15.0,0.0,73.0
2011-01-02,14.0,17.0,4.0,0.0,42.0
2011-01-09,11.0,18.0,4.0,0.0,28.0
2011-01-16,11.0,4.0,11.0,0.0,29.0
2011-01-23,12.0,3.0,4.0,0.0,24.0
2011-01-30,14.0,3.0,4.0,0.0,20.0
2011-02-06,14.0,4.0,4.0,0.0,21.0
2011-02-13,24.0,7.0,3.0,0.0,31.0
2011-02-20,7.0,3.0,10.0,0.0,27.0
2011-02-27,7.0,3.0,7.0,0.0,41.0
2011-03-06,6.0,4.0,4.0,0.0,38.0
2011-03-13,6.0,3.0,3.0,0.0,16.0
2011-03-20,6.0,9.0,3.0,0.0,46.0
2011-03-27,6.0,9.0,3.0,0.0,30.0
2011-04-03,24.0,3.0,6.0,0.0,33.0
2011-04-10,6.0,3.0,3.0,0.0,37.0
2011-04-17,3.0,17.0,3.0,0.0,100.0
2011-04-24,9.0,3.0,3.0,0.0,37.0
2011-05-01,9.0,19.0,12.0,0.0,34.0
2011-05-08,3.0,3.0,6.0,0.0,60.0
2011-05-15,6.0,11.0,3.0,0.0,34.0
2011-05-22,11.0,6.0,6.0,0.0,64.0
2011-05-29,20.0,14.0,17.0,0.0,51.0
2011-06-05,9.0,3.0,3.0,0.0,60.0
2011-06-12,3.0,3.0,3.0,0.0,55.0
2011-06-19,9.0,3.0,4.0,0.0,42.0
2011-06-26,12.0,11.0,6.0,0.0,68.0
2011-07-03,14.0,3.0,3.0,0.0,57.0
2011-07-10,3.0,6.0,3.0,0.0,87.0
2011-07-17,11.0,8.0,3.0,0.0,51.0
2011-07-24,11.0,8.0,8.0,0.0,78.0
2011-07-31,8.0,3.0,5.0,0.0,18.0
2011-08-07,7.0,10.0,2.0,0.0,39.0
2011-08-14,5.0,5.0,15.0,0.0,30.0
2011-08-21,15.0,17.0,5.0,0.0,62.0
2011-08-28,5.0,10.0,2.0,0.0,42.0
2011-09-04,5.0,7.0,7.0,0.0,40.0
2011-09-11,5.0,9.0,2.0,0.0,26.0
2011-09-18,7.0,5.0,7.0,0.0,35.0
2011-09-25,3.0,8.0,5.0,0.0,28.0
2011-10-02,10.0,5.0,10.0,0.0,29.0
2011-10-09,10.0,5.0,10.0,0.0,30.0
2011-10-16,20.0,8.0,8.0,0.0,38.0
2011-10-23,10.0,5.0,7.0,0.0,47.0
2011-10-30,10.0,3.0,10.0,0.0,65.0
2011-11-06,7.0,2.0,7.0,0.0,54.0
2011-11-13,7.0,10.0,2.0,0.0,54.0
2011-11-20,5.0,12.0,10.0,0.0,54.0
2011-11-27,14.0,7.0,17.0,0.0,38.0
2011-12-04,2.0,5.0,2.0,0.0,29.0
2011-12-11,5.0,7.0,5.0,0.0,39.0
2011-12-18,6.0,8.0,5.0,0.0,44.0
2011-12-25,8.0,11.0,8.0,0.0,47.0
2012-01-01,12.0,7.0,5.0,0.0,46.0
2012-01-08,2.0,2.0,2.0,0.0,27.0
2012-01-15,7.0,4.0,2.0,0.0,40.0
2012-01-22,7.0,5.0,2.0,0.0,21.0
2012-01-29,5.0,7.0,5.0,0.0,23.0
2012-02-05,5.0,12.0,2.0,0.0,25.0
2012-02-12,5.0,5.0,4.0,0.0,46.0
2012-02-19,6.0,9.0,6.0,0.0,47.0
2012-02-26,7.0,9.0,7.0,0.0,47.0
2012-03-04,30.0,9.0,5.0,0.0,33.0
2012-03-11,12.0,5.0,7.0,0.0,37.0
2012-03-18,5.0,2.0,2.0,0.0,40.0
2012-03-25,11.0,5.0,2.0,0.0,37.0
2012-04-01,12.0,5.0,2.0,0.0,41.0
2012-04-08,9.0,9.0,6.0,0.0,32.0
2012-04-15,11.0,9.0,9.0,0.0,60.0
2012-04-22,4.0,13.0,2.0,0.0,52.0
2012-04-29,9.0,13.0,4.0,0.0,60.0
2012-05-06,11.0,7.0,4.0,0.0,56.0
2012-05-13,11.0,9.0,7.0,0.0,54.0
2012-05-20,11.0,11.0,7.0,0.0,69.0
2012-05-27,13.0,13.0,8.0,0.0,65.0
2012-06-03,7.0,9.0,9.0,0.0,74.0
2012-06-10,19.0,4.0,13.0,0.0,69.0
2012-06-17,4.0,8.0,6.0,0.0,54.0
2012-06-24,2.0,4.0,2.0,0.0,81.0
2012-07-01,10.0,4.0,4.0,0.0,80.0
2012-07-08,13.0,6.0,4.0,0.0,49.0
2012-07-15,4.0,2.0,4.0,0.0,86.0
2012-07-22,13.0,4.0,4.0,0.0,63.0
2012-07-29,17.0,13.0,13.0,0.0,43.0
2012-08-05,4.0,6.0,2.0,0.0,52.0
2012-08-12,4.0,10.0,2.0,0.0,36.0
2012-08-19,18.0,8.0,10.0,0.0,59.0
2012-08-26,12.0,14.0,6.0,0.0,57.0
2012-09-02,9.0,7.0,4.0,0.0,71.0
2012-09-09,13.0,6.0,8.0,0.0,67.0
2012-09-16,4.0,10.0,2.0,0.0,59.0
2012-09-23,6.0,10.0,4.0,0.0,46.0
2012-09-30,10.0,12.0,6.0,0.0,39.0
2012-10-07,12.0,6.0,8.0,0.0,37.0
2012-10-14,9.0,4.0,2.0,0.0,41.0
2012-10-21,4.0,15.0,4.0,0.0,54.0
2012-10-28,8.0,8.0,6.0,0.0,52.0
2012-11-04,9.0,10.0,14.0,0.0,40.0
2012-11-11,11.0,4.0,5.0,0.0,38.0
2012-11-18,7.0,7.0,11.0,0.0,53.0
2012-11-25,10.0,5.0,3.0,0.0,46.0
2012-12-02,13.0,7.0,2.0,0.0,34.0
2012-12-09,5.0,13.0,6.0,0.0,47.0
2012-12-16,6.0,4.0,9.0,0.0,23.0
2012-12-23,10.0,8.0,6.0,0.0,48.0
2012-12-30,6.0,14.0,4.0,0.0,49.0
2013-01-06,4.0,4.0,4.0,0.0,24.0
2013-01-13,3.0,5.0,1.0,0.0,22.0
2013-01-20,6.0,2.0,3.0,0.0,22.0
2013-01-27,4.0,3.0,3.0,0.0,20.0
2013-02-03,7.0,6.0,5.0,0.0,22.0
2013-02-10,1.0,4.0,5.0,0.0,21.0
2013-02-17,3.0,3.0,3.0,0.0,28.0
2013-02-24,6.0,7.0,5.0,0.0,24.0
2013-03-03,4.0,6.0,7.0,0.0,20.0
2013-03-10,5.0,5.0,4.0,0.0,28.0
2013-03-17,4.0,4.0,4.0,0.0,31.0
2013-03-24,2.0,7.0,5.0,0.0,34.0
2013-03-31,5.0,3.0,4.0,0.0,37.0
2013-04-07,4.0,6.0,6.0,0.0,40.0
2013-04-14,4.0,4.0,3.0,0.0,42.0
2013-04-21,14.0,6.0,5.0,0.0,30.0
2013-04-28,1.0,7.0,6.0,0.0,38.0
2013-05-05,2.0,6.0,7.0,0.0,34.0
2013-05-12,3.0,7.0,6.0,0.0,43.0
2013-05-19,8.0,4.0,1.0,0.0,56.0
2013-05-26,6.0,11.0,6.0,0.0,54.0
2013-06-02,5.0,2.0,2.0,0.0,47.0
2013-06-09,9.0,6.0,3.0,0.0,39.0
2013-06-16,7.0,1.0,6.0,0.0,52.0
2013-06-23,7.0,2.0,6.0,0.0,47.0
2013-06-30,8.0,8.0,7.0,0.0,30.0
2013-07-07,4.0,3.0,3.0,0.0,36.0
2013-07-14,4.0,9.0,6.0,0.0,23.0
2013-07-21,2.0,6.0,5.0,0.0,39.0
2013-07-28,8.0,10.0,7.0,0.0,32.0
2013-08-04,3.0,9.0,3.0,0.0,46.0
2013-08-11,9.0,9.0,1.0,0.0,49.0
2013-08-18,10.0,9.0,2.0,0.0,40.0
2013-08-25,7.0,3.0,3.0,0.0,44.0
2013-09-01,4.0,6.0,9.0,0.0,35.0
2013-09-08,4.0,4.0,7.0,0.0,45.0
2013-09-15,11.0,3.0,4.0,0.0,28.0
2013-09-22,4.0,3.0,10.0,0.0,21.0
2013-09-29,7.0,5.0,7.0,0.0,38.0
2013-10-06,7.0,9.0,3.0,0.0,24.0
2013-10-13,4.0,3.0,4.0,0.0,23.0
2013-10-20,4.0,9.0,2.0,0.0,26.0
2013-10-27,12.0,8.0,2.0,0.0,26.0
2013-11-03,7.0,4.0,4.0,0.0,37.0
2013-11-10,10.0,6.0,2.0,0.0,29.0
