Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2016-02-28,91,1,3,3,0
2016-03-06,79,1,3,1,0
2016-03-13,83,1,4,1,0
2016-03-20,69,1,4,5,0
2016-03-27,83,1,5,1,0
2016-04-03,100,1,2,4,0
2016-04-10,100,1,2,3,0
2016-04-17,98,1,2,1,0
2016-04-24,86,1,2,3,0
2016-05-01,77,1,1,2,0
2016-05-08,77,1,1,3,0
2016-05-15,68,1,1,5,0
2016-05-22,70,1,2,3,0
2016-05-29,71,1,1,3,0
2016-06-05,61,1,2,4,0
2016-06-12,77,1,2,1,0
2016-06-19,65,1,3,2,0
2016-06-26,77,1,1,2,0
2016-07-03,78,1,1,3,0
2016-07-10,67,1,1,4,0
2016-07-17,56,2,4,1,0
2016-07-24,46,1,1,2,0
2016-07-31,56,1,1,3,0
2016-08-07,61,1,2,3,0
2016-08-14,62,1,2,2,0
2016-08-21,68,1,1,2,0
2016-08-28,56,1,2,2,0
2016-09-04,58,1,1,2,0
2016-09-11,84,1,1,2,0
2016-09-18,63,1,3,2,0
2016-09-25,70,1,2,4,0
2016-10-02,65,1,3,3,0
2016-10-09,77,1,1,3,0
2016-10-16,70,1,1,2,0
2016-10-23,72,1,2,4,0
2016-10-30,60,1,3,2,0
