Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,29,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,24,0,0,0,0
2006-08-13,21,0,0,0,0
2006-08-20,21,0,0,0,0
2006-08-27,21,0,0,0,0
2006-09-03,21,0,0,0,0
2006-09-10,21,0,0,0,0
2006-09-17,23,0,0,0,0
2006-09-24,26,0,0,0,0
2006-10-01,28,0,0,0,0
2006-10-08,22,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,15,0,0,0,0
2006-11-26,17,0,16,0,0
2006-12-03,18,0,17,0,0
2006-12-10,20,0,17,0,0
2006-12-17,21,0,0,0,0
2006-12-24,23,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,88,0,0
2007-01-14,0,0,0,0,0
2007-01-21,85,0,0,0,0
2007-01-28,68,0,0,0,0
2007-02-04,68,0,0,0,0
2007-02-11,68,0,0,0,0
2007-02-18,68,0,0,0,0
2007-02-25,68,0,68,0,0
2007-03-04,67,0,56,0,0
2007-03-11,62,0,56,0,0
2007-03-18,62,0,56,0,0
2007-03-25,62,0,0,0,0
2007-04-01,62,0,0,0,0
2007-04-08,54,0,0,0,0
2007-04-15,54,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,48,0,0
2007-05-13,0,0,44,0,0
2007-05-20,0,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,52,0,0,0,0
2007-06-17,51,0,0,0,0
2007-06-24,49,0,0,0,0
2007-07-01,49,0,0,0,0
2007-07-08,43,0,0,0,0
2007-07-15,43,0,0,0,0
2007-07-22,43,0,47,0,0
2007-07-29,43,0,43,0,0
2007-08-05,44,0,43,0,0
2007-08-12,43,0,43,0,0
2007-08-19,43,0,43,42,0
2007-08-26,43,0,43,0,0
2007-09-02,43,0,42,0,0
2007-09-09,43,0,42,0,0
2007-09-16,43,0,42,0,0
2007-09-23,44,0,61,0,0
2007-09-30,45,0,81,0,0
2007-10-07,46,0,100,0,0
2007-10-14,45,0,45,0,0
2007-10-21,42,0,42,0,0
2007-10-28,43,0,42,0,0
2007-11-04,40,0,40,0,0
2007-11-11,35,0,0,0,0
2007-11-18,35,0,0,0,0
2007-11-25,38,0,0,0,0
2007-12-02,40,0,0,39,0
2007-12-09,41,0,0,0,0
2007-12-16,42,0,0,0,0
2007-12-23,44,0,0,0,0
2007-12-30,47,0,0,0,0
2008-01-06,49,0,0,0,0
2008-01-13,41,0,0,0,0
2008-01-20,41,0,0,0,0
2008-01-27,41,0,45,0,0
2008-02-03,41,0,35,0,0
2008-02-10,41,0,35,0,0
2008-02-17,38,0,35,0,0
2008-02-24,71,0,35,0,0
2008-03-02,35,0,35,0,0
2008-03-09,35,0,34,0,0
2008-03-16,52,0,34,0,0
2008-03-23,68,0,34,0,0
2008-03-30,69,0,34,0,0
2008-04-06,68,0,34,0,0
2008-04-13,68,0,0,0,0
2008-04-20,68,0,0,0,0
2008-04-27,64,0,0,0,0
2008-05-04,64,0,0,0,0
2008-05-11,32,0,0,0,0
2008-05-18,32,0,0,0,0
2008-05-25,32,0,31,0,0
2008-06-01,32,0,33,0,0
2008-06-08,36,0,35,0,0
2008-06-15,40,0,38,0,0
2008-06-22,43,0,40,0,0
2008-06-29,47,0,30,0,0
2008-07-06,30,0,29,0,0
2008-07-13,30,0,30,0,0
2008-07-20,30,0,29,0,0
2008-07-27,29,0,29,0,0
2008-08-03,29,0,27,0,0
2008-08-10,29,0,27,0,0
2008-08-17,27,0,27,0,0
2008-08-24,27,0,27,0,0
2008-08-31,28,0,25,0,0
2008-09-07,28,0,26,0,0
2008-09-14,28,0,27,0,0
2008-09-21,28,0,28,0,0
2008-09-28,27,0,28,0,0
2008-10-05,27,0,28,0,0
2008-10-12,26,0,28,0,0
2008-10-19,0,0,28,0,0
2008-10-26,0,0,28,0,0
2008-11-02,0,0,28,0,0
2008-11-09,0,0,36,0,0
2008-11-16,0,0,44,0,0
2008-11-23,0,0,51,0,0
2008-11-30,0,0,26,0,0
2008-12-07,41,0,0,0,0
2008-12-14,35,0,0,0,0
2008-12-21,35,0,0,0,0
2008-12-28,55,0,0,0,0
2009-01-04,26,0,0,0,0
2009-01-11,26,0,0,0,0
2009-01-18,0,0,28,0,0
2009-01-25,0,0,22,0,0
2009-02-01,0,0,22,0,0
2009-02-08,0,0,22,0,0
2009-02-15,0,0,24,0,0
2009-02-22,0,0,0,0,0
2009-03-01,0,0,0,0,0
2009-03-08,45,0,0,0,0
2009-03-15,25,0,0,0,0
2009-03-22,25,0,0,0,0
2009-03-29,26,0,26,0,0
2009-04-05,30,0,30,0,0
2009-04-12,34,0,27,0,0
2009-04-19,37,0,27,0,0
2009-04-26,41,0,23,0,0
2009-05-03,26,0,23,0,0
2009-05-10,25,0,23,0,0
2009-05-17,25,0,23,0,0
2009-05-24,0,0,23,0,0
2009-05-31,0,0,24,0,0
2009-06-07,0,0,25,0,0
2009-06-14,0,0,26,0,0
2009-06-21,0,0,27,0,0
2009-06-28,0,0,28,0,0
2009-07-05,0,0,28,0,0
2009-07-12,0,0,28,0,0
2009-07-19,26,0,26,0,0
2009-07-26,26,0,26,0,0
2009-08-02,26,0,26,0,0
2009-08-09,50,0,26,0,0
2009-08-16,24,0,24,0,0
2009-08-23,0,0,24,0,0
2009-08-30,0,0,25,0,0
2009-09-06,0,0,25,0,0
2009-09-13,0,0,26,0,0
2009-09-20,0,0,27,0,0
2009-09-27,0,0,0,0,0
2009-10-04,28,0,0,0,0
2009-10-11,28,0,0,0,0
2009-10-18,28,0,0,29,0
2009-10-25,29,0,0,0,0
2009-11-01,31,0,62,0,0
2009-11-08,28,0,0,0,0
2009-11-15,28,0,0,0,0
2009-11-22,40,0,0,0,0
2009-11-29,51,0,0,0,0
2009-12-06,63,0,0,0,0
2009-12-13,30,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,55,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-07,0,0,0,0,0
2010-02-14,0,0,60,60,0
2010-02-21,96,0,0,0,0
2010-02-28,47,0,0,0,0
2010-03-07,69,0,0,0,0
2010-03-14,91,0,0,0,0
2010-03-21,45,0,0,0,0
2010-03-28,51,0,0,0,0
2010-04-04,44,0,0,0,0
2010-04-11,46,0,0,0,0
2010-04-18,47,0,0,0,0
2010-04-25,90,0,0,0,0
2010-05-02,47,0,0,0,0
2010-05-09,47,0,46,0,0
2010-05-16,48,0,0,0,0
2010-05-23,45,0,0,0,0
2010-05-30,73,0,0,0,0
2010-06-06,100,0,0,0,0
2010-06-13,53,0,0,0,0
2010-06-20,58,0,0,67,0
2010-06-27,54,0,0,0,0
2010-07-04,54,0,0,0,0
2010-07-11,53,0,0,0,0
2010-07-18,53,0,0,0,0
2010-07-25,53,0,0,0,0
2010-08-01,54,0,0,0,0
2010-08-08,51,0,0,0,0
2010-08-15,97,0,49,0,0
2010-08-22,53,0,52,0,0
2010-08-29,53,0,56,0,0
2010-09-05,53,0,60,0,0
2010-09-12,53,0,0,0,0
2010-09-19,53,0,0,0,0
2010-09-26,54,0,0,0,0
2010-10-03,81,0,0,0,0
2010-10-10,62,0,0,0,0
2010-10-17,62,0,0,0,0
2010-10-24,62,0,0,0,0
2010-10-31,62,0,0,0,0
2010-11-07,62,0,0,0,0
2010-11-14,69,0,0,0,0
2010-11-21,72,0,0,0,0
2010-11-28,75,0,0,0,0
2010-12-05,77,0,0,0,0
2010-12-12,44,0,0,0,0
2010-12-19,44,0,0,0,0
2010-12-26,44,0,0,0,0
2011-01-02,11,0,6,0,0
2011-01-09,11,0,5,0,0
2011-01-16,19,0,5,0,0
2011-01-23,22,0,5,5,0
2011-01-30,8,0,5,0,0
2011-02-06,16,0,8,0,0
2011-02-13,10,0,10,0,0
2011-02-20,20,0,15,0,0
2011-02-27,29,0,12,0,0
2011-03-06,24,0,12,6,0
2011-03-13,27,0,5,5,0
2011-03-20,31,0,5,5,0
2011-03-27,34,0,5,5,0
2011-04-03,34,0,5,5,0
2011-04-10,25,0,10,5,0
2011-04-17,26,0,8,5,0
2011-04-24,17,0,5,5,0
2011-05-01,10,0,10,0,0
2011-05-08,14,0,14,0,0
2011-05-15,12,0,5,0,0
2011-05-22,14,0,5,0,0
2011-05-29,25,0,9,0,0
2011-06-05,24,0,5,0,0
2011-06-12,31,0,5,0,0
2011-06-19,16,0,5,0,0
2011-06-26,25,0,5,0,0
2011-07-03,23,0,13,0,0
2011-07-10,7,0,5,0,0
2011-07-17,7,0,7,0,0
2011-07-24,27,0,9,0,0
2011-07-31,18,0,4,5,0
2011-08-07,19,0,4,0,0
2011-08-14,19,0,6,0,0
2011-08-21,27,0,8,0,0
2011-08-28,23,0,4,0,0
2011-09-04,21,0,8,0,0
2011-09-11,20,0,4,0,0
2011-09-18,21,0,8,4,0
2011-09-25,24,0,8,4,0
2011-10-02,24,0,4,4,0
2011-10-09,20,0,4,3,0
2011-10-16,16,0,7,3,0
2011-10-23,30,0,7,3,0
2011-10-30,19,0,9,3,0
2011-11-06,24,0,3,3,0
2011-11-13,18,0,4,4,0
2011-11-20,14,0,3,3,0
2011-11-27,15,0,6,3,0
2011-12-04,20,0,9,3,0
2011-12-11,11,0,4,3,0
2011-12-18,10,0,4,3,0
2011-12-25,16,0,4,4,0
2012-01-01,18,0,3,4,0
2012-01-08,9,0,3,3,0
2012-01-15,16,0,3,3,0
2012-01-22,11,0,4,3,0
2012-01-29,12,0,5,3,0
2012-02-05,14,0,4,4,0
2012-02-12,16,0,4,4,0
2012-02-19,20,0,4,4,0
2012-02-26,28,0,3,4,0
2012-03-04,29,0,3,5,0
2012-03-11,20,0,7,5,0
2012-03-18,23,0,3,6,0
2012-03-25,21,0,4,9,0
2012-04-01,24,0,3,7,0
2012-04-08,25,0,3,7,0
2012-04-15,21,0,3,7,0
2012-04-22,22,0,3,6,0
2012-04-29,25,0,3,6,0
2012-05-06,26,0,3,6,0
2012-05-13,31,0,3,6,0
2012-05-20,21,0,3,3,0
2012-05-27,54,0,3,3,0
2012-06-03,32,0,6,3,0
2012-06-10,14,0,8,3,0
2012-06-17,19,0,4,3,0
2012-06-24,20,0,4,4,0
2012-07-01,24,0,3,0,0
2012-07-08,17,0,3,0,0
2012-07-15,14,0,3,0,0
2012-07-22,10,0,3,0,0
2012-07-29,24,0,5,0,0
2012-08-05,20,0,7,0,0
2012-08-12,27,0,8,3,0
2012-08-19,23,0,3,3,0
2012-08-26,23,0,3,3,0
2012-09-02,14,0,4,7,0
2012-09-09,32,0,3,3,0
2012-09-16,15,0,3,3,0
2012-09-23,18,0,3,3,0
2012-09-30,14,0,3,3,0
2012-10-07,25,0,3,3,0
2012-10-14,28,0,3,3,0
2012-10-21,22,0,3,3,0
2012-10-28,24,0,3,3,0
2012-11-04,16,0,3,3,0
2012-11-11,19,0,3,6,0
2012-11-18,22,0,3,3,0
2012-11-25,26,0,5,3,0
2012-12-02,13,0,10,3,0
2012-12-09,18,0,3,3,0
2012-12-16,24,0,3,3,0
2012-12-23,19,0,0,0,0
2012-12-30,17,0,0,0,0
2013-01-06,27,0,7,13,0
2013-01-13,29,0,6,6,0
2013-01-20,43,0,6,6,0
2013-01-27,24,0,6,6,0
2013-02-03,44,0,10,13,0
2013-02-10,46,0,14,9,0
2013-02-17,30,0,6,9,0
2013-02-24,43,0,6,9,0
2013-03-03,29,0,9,9,0
2013-03-10,46,0,6,6,0
2013-03-17,35,0,6,6,0
2013-03-24,28,0,9,6,0
2013-03-31,40,0,12,6,0
2013-04-07,48,0,6,6,0
2013-04-14,51,0,6,6,0
2013-04-21,62,0,6,6,0
2013-04-28,61,0,6,6,0
2013-05-05,49,0,6,6,0
2013-05-12,38,0,9,6,0
2013-05-19,63,0,11,6,0
2013-05-26,57,0,6,6,0
2013-06-02,53,0,6,6,0
2013-06-09,45,0,6,9,0
2013-06-16,47,0,6,12,0
2013-06-23,43,0,6,10,0
2013-06-30,45,0,5,10,0
2013-07-07,46,0,5,10,0
2013-07-14,75,0,5,10,0
2013-07-21,42,0,5,5,0
2013-07-28,62,0,5,5,0
2013-08-04,35,0,5,10,0
2013-08-11,41,0,5,5,0
2013-08-18,38,0,5,5,0
2013-08-25,32,0,5,5,0
2013-09-01,32,0,5,5,0
2013-09-08,19,0,5,5,0
2013-09-15,31,0,5,5,0
2013-09-22,53,0,5,6,0
2013-09-29,41,0,6,7,0
2013-10-06,47,0,8,8,0
2013-10-13,35,0,9,9,0
2013-10-20,53,0,5,5,0
2013-10-27,39,0,5,5,0
2013-11-03,41,0,5,5,0
2013-11-10,43,0,5,5,0
2013-11-17,32,0,5,5,0
2013-11-24,34,0,5,5,0
2013-12-01,39,0,5,5,0
2013-12-08,24,0,5,5,0
2013-12-15,24,0,5,5,0
2013-12-22,35,0,0,3,0
2013-12-29,34,0,0,3,0
2014-01-05,22,0,0,3,0
2014-01-12,20,0,0,2,0
2014-01-19,15,0,0,3,0
2014-01-26,22,0,1,7,0
2014-02-02,24,0,2,2,0
2014-02-09,24,0,2,1,0
2014-02-16,17,0,2,3,0
2014-02-23,26,0,2,1,0
2014-03-02,20,0,2,2,0
2014-03-09,32,0,3,3,0
2014-03-16,18,0,1,4,0
2014-03-23,27,0,2,8,0
2014-03-30,27,0,3,2,0
2014-04-06,37,0,1,3,0
2014-04-13,28,0,1,3,0
2014-04-20,20,0,1,2,0
2014-04-27,27,0,1,4,0
2014-05-04,36,0,1,3,0
2014-05-11,29,0,1,3,0
2014-05-18,37,0,2,4,0
2014-05-25,25,0,3,4,0
2014-06-01,30,0,1,2,0
2014-06-08,34,0,1,1,0
2014-06-15,20,0,2,2,0
2014-06-22,23,0,2,2,0
2014-06-29,23,0,2,2,0
2014-07-06,24,0,2,4,0
2014-07-13,22,0,2,5,0
2014-07-20,25,0,0,5,0
2014-07-27,20,0,0,2,0
2014-08-03,25,0,0,4,0
2014-08-10,18,0,0,5,0
2014-08-17,27,0,0,1,0
2014-08-24,26,0,1,5,0
2014-08-31,16,0,1,9,0
2014-09-07,24,0,2,4,0
2014-09-14,28,0,3,2,0
2014-09-21,20,0,4,2,0
2014-09-28,28,0,2,3,0
2014-10-05,34,0,2,4,0
2014-10-12,29,0,3,3,0
2014-10-19,40,0,3,3,0
2014-10-26,48,0,3,3,0
2014-11-02,44,0,3,3,0
2014-11-09,40,0,3,3,0
2014-11-16,42,0,3,3,0
2014-11-23,44,0,3,3,0
2014-11-30,43,0,3,3,0
2014-12-07,49,0,7,3,0
2014-12-14,37,0,3,3,0
2014-12-21,29,0,3,4,0
2014-12-28,32,0,3,3,0
2015-01-04,29,0,3,3,0
2015-01-11,43,0,6,3,0
2015-01-18,32,0,3,15,0
2015-01-25,25,0,6,3,0
2015-02-01,31,0,3,3,0
2015-02-08,45,0,3,3,0
2015-02-15,61,0,3,3,0
2015-02-22,56,0,3,3,0
2015-03-01,58,0,3,3,0
2015-03-08,58,0,3,3,0
2015-03-15,71,0,5,8,0
2015-03-22,48,0,4,6,0
2015-03-29,75,0,3,4,0
2015-04-05,85,0,3,3,0
2015-04-12,69,0,3,3,0
2015-04-19,77,0,3,3,0
2015-04-26,61,0,3,3,0
2015-05-03,94,0,4,3,0
2015-05-10,74,0,5,3,0
2015-05-17,100,0,3,3,0
2015-05-24,58,0,3,15,0
2015-05-31,52,0,3,5,0
2015-06-07,63,0,4,5,0
2015-06-14,54,0,3,3,0
2015-06-21,49,0,4,4,0
2015-06-28,69,0,4,5,0
2015-07-05,57,0,5,5,0
2015-07-12,71,0,5,0,0
2015-07-19,75,0,5,0,0
2015-07-26,63,0,5,0,0
2015-08-02,51,0,5,0,0
2015-08-09,47,0,4,0,0
2015-08-16,58,0,4,9,0
2015-08-23,51,0,4,5,0
2015-08-30,62,0,7,5,0
2015-09-06,53,0,5,5,0
2015-09-13,56,0,5,4,0
2015-09-20,53,0,5,4,0
2015-09-27,60,0,5,5,0
2015-10-04,71,0,5,5,0
2015-10-11,85,0,5,5,0
2015-10-18,62,0,5,5,0
2015-10-25,66,0,9,5,0
2015-11-01,46,0,14,5,0
2015-11-08,81,0,9,9,0
2015-11-15,88,0,5,5,0
2015-11-22,48,0,4,4,0
2015-11-29,49,0,4,4,0
2015-12-06,65,0,5,5,0
2015-12-13,55,0,5,5,0
2015-12-20,43,0,6,0,0
2015-12-27,86,0,6,0,0
2016-01-03,38,0,0,4,0
2016-01-10,46,0,6,3,0
2016-01-17,52,0,3,3,0
2016-01-24,57,0,3,3,0
2016-01-31,51,0,3,3,0
2016-02-07,69,0,3,3,0
2016-02-14,86,0,3,3,0
2016-02-21,100,0,3,3,0
2016-02-28,82,0,5,3,0
2016-03-06,86,0,4,3,0
2016-03-13,63,0,2,7,0
2016-03-20,80,0,3,3,0
2016-03-27,45,0,2,4,0
2016-04-03,92,0,2,5,0
2016-04-10,78,0,2,3,0
2016-04-17,72,0,2,3,0
2016-04-24,50,0,2,7,0
2016-05-01,64,0,2,4,0
2016-05-08,59,0,2,4,0
2016-05-15,67,0,2,5,0
2016-05-22,63,0,2,4,0
2016-05-29,62,0,2,4,0
2016-06-05,66,0,2,2,0
2016-06-12,78,0,5,2,0
2016-06-19,82,0,2,2,0
2016-06-26,60,0,2,2,0
2016-07-03,35,0,2,2,0
2016-07-10,44,0,2,2,0
2016-07-17,56,0,2,2,0
2016-07-24,38,0,2,2,0
2016-07-31,41,0,2,5,0
2016-08-07,38,0,5,5,0
2016-08-14,46,0,2,4,0
2016-08-21,38,0,4,4,0
2016-08-28,32,0,2,3,0
2016-09-04,27,0,2,2,0
2016-09-11,39,0,2,2,0
2016-09-18,32,0,3,2,0
2016-09-25,35,0,4,2,0
2016-10-02,38,0,2,2,0
2016-10-09,37,0,2,2,0
2016-10-16,41,0,2,2,0
2016-10-23,47,0,2,3,0
2016-10-30,43,0,2,2,0
