Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2007-07-22,37,0,37,0,0
2007-07-29,27,0,0,0,0
2007-08-05,27,0,0,0,0
2007-08-12,27,0,0,0,0
2007-08-19,27,0,0,0,0
2007-08-26,27,0,0,0,0
2007-09-02,27,0,31,0,0
2007-09-09,27,0,27,0,0
2007-09-16,27,0,27,0,0
2007-09-23,27,0,27,0,0
2007-09-30,28,0,28,0,0
2007-10-07,28,0,58,0,0
2007-10-14,28,0,28,0,0
2007-10-21,54,0,26,0,0
2007-10-28,52,0,26,0,0
2007-11-04,52,0,26,0,0
2007-11-11,25,0,34,0,0
2007-11-18,25,0,42,0,0
2007-11-25,25,0,50,0,0
2007-12-02,26,0,0,0,0
2007-12-09,27,0,0,0,0
2007-12-16,29,0,0,0,0
2007-12-23,27,0,0,0,0
2007-12-30,27,0,0,0,0
2008-01-06,27,0,0,0,0
2008-01-13,100,0,0,0,0
2008-01-20,55,0,0,0,0
2008-01-27,30,0,0,0,0
2008-02-03,36,0,36,0,0
2008-02-10,52,0,27,0,0
2008-02-17,26,0,27,0,0
2008-02-24,25,0,25,0,0
2008-03-02,50,0,26,0,0
2008-03-09,39,0,27,0,0
2008-03-16,57,0,29,0,0
2008-03-23,25,0,25,0,0
2008-03-30,78,0,52,0,0
2008-04-06,26,0,26,0,0
2008-04-13,52,0,26,0,0
2008-04-20,27,0,26,0,0
2008-04-27,28,0,26,0,0
2008-05-04,27,0,28,0,0
2008-05-11,27,0,27,27,0
2008-05-18,26,0,26,0,0
2008-05-25,26,0,26,0,0
2008-06-01,25,0,25,0,0
2008-06-08,26,0,0,0,0
2008-06-15,27,0,0,0,0
2008-06-22,28,0,0,0,0
2008-06-29,28,0,0,0,0
2008-07-06,28,0,0,0,0
2008-07-13,28,0,0,0,0
2008-07-20,28,0,0,0,0
2008-07-27,28,0,0,0,0
2008-08-03,28,0,0,0,0
2008-08-10,27,0,0,0,0
2008-08-17,24,0,38,0,0
2008-08-24,24,0,24,0,0
2008-08-31,25,0,25,0,0
2008-09-07,26,0,26,0,0
2008-09-14,27,0,27,0,0
2008-09-21,29,0,0,0,0
2008-09-28,32,0,0,0,0
2008-10-05,43,0,0,0,0
2008-10-12,55,0,0,0,0
2008-10-19,66,0,0,0,0
2008-10-26,78,0,26,0,0
2008-11-02,29,0,31,0,0
2008-11-09,30,0,29,0,0
2008-11-16,30,0,29,0,0
2008-11-23,31,0,29,0,0
2008-11-30,31,0,29,0,0
2008-12-07,29,0,29,0,0
2008-12-14,29,0,29,0,0
2008-12-21,29,0,0,0,0
2008-12-28,29,0,0,0,0
2009-01-04,29,0,0,0,0
2009-01-11,28,0,0,0,0
2009-01-18,28,0,0,0,0
2009-01-25,28,0,0,0,0
2009-02-01,27,0,0,0,0
2009-02-08,25,0,0,0,0
2009-02-15,25,0,0,0,0
2009-02-22,24,0,0,31,0
2009-03-01,24,0,26,26,0
2009-03-08,25,0,24,26,0
2009-03-15,25,0,24,26,0
2009-03-22,25,0,24,26,0
2009-03-29,31,0,24,26,0
2009-04-05,36,0,0,0,0
2009-04-12,42,0,0,0,0
2009-04-19,48,0,0,0,0
2009-04-26,44,0,0,0,0
2009-05-03,44,0,0,0,0
2009-05-10,44,0,0,0,0
2009-05-17,44,0,0,0,0
2009-05-24,44,0,0,0,0
2009-05-31,23,0,23,0,0
2009-06-07,25,0,26,0,0
